contract_id,player_id,team_id,contract_type,start_year,end_year,years_total,years_remaining,total_value,average_annual_value,base_salary_2026,signing_bonus_total,bonus_proration_2026,roster_bonus_2026,guaranteed_money,cap_hit_2026,dead_cap_if_cut_2026,no_trade_clause,contract_status,data_class
CTR00167,MIA_CB_10,MIA,ROOKIE_SCALE,2026,2029,4,4,3980000,995000,869088,503646,125912,0,995000,995000,503646,0,ACTIVE,MODELED
CTR00168,MIA_CB_11,MIA,UDFA,2025,2027,3,2,2520000,840000,756000,420484,140161,0,50400,896161,280323,0,ACTIVE,MODELED
CTR00169,MIA_S_01,MIA,VETERAN_MINIMUM,2026,2027,2,2,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR00170,MIA_S_02,MIA,VETERAN,2026,2026,1,1,3947881,3947881,2828653,1119228,1119228,118436,2358001,4066317,1119228,0,ACTIVE,MODELED
CTR00171,MIA_S_03,MIA,VETERAN_MINIMUM,2025,2027,3,2,3990000,1330000,1330000,0,0,0,199500,1330000,0,0,ACTIVE,MODELED
CTR00172,MIA_S_04,MIA,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR00173,MIA_S_05,MIA,VETERAN_MINIMUM,2023,2026,4,1,5320000,1330000,1330000,0,0,0,266000,1330000,0,0,ACTIVE,MODELED
CTR00174,MIA_S_06,MIA,ROOKIE_SCALE,2024,2027,4,2,3980000,995000,756000,1317608,329402,0,995000,1085402,658804,0,ACTIVE,MODELED
CTR00175,MIA_S_07,MIA,ROOKIE_SCALE,2024,2027,4,2,3980000,995000,758167,947331,236833,0,995000,995000,473666,0,ACTIVE,MODELED
CTR00176,MIA_K_01,MIA,VETERAN_MINIMUM,2025,2027,3,2,3390000,1130000,1130000,0,0,0,169500,1130000,0,0,ACTIVE,MODELED
CTR00177,MIA_K_02,MIA,ROOKIE_SCALE,2023,2026,4,1,3980000,995000,756000,1293708,323427,0,995000,1079427,323427,0,ACTIVE,MODELED
CTR00178,MIA_P_01,MIA,VETERAN_MINIMUM,2026,2028,3,3,3090000,1030000,1030000,0,0,0,154500,1030000,0,0,ACTIVE,MODELED
CTR00179,MIA_P_02,MIA,VETERAN_MINIMUM,2025,2026,2,1,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR00180,MIA_LS_01,MIA,VETERAN_MINIMUM,2025,2026,2,1,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR00181,NE_QB_01,NE,VETERAN,2026,2028,3,3,7796360,2598787,1898428,2101077,700359,0,4210533,2598787,2101077,0,ACTIVE,MODELED
CTR00182,NE_QB_02,NE,VETERAN,2025,2027,3,2,6731113,2243704,1348524,2685541,895180,0,3112829,2243704,1790361,0,ACTIVE,MODELED
CTR00183,NE_QB_03,NE,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR00184,NE_QB_04,NE,UDFA,2024,2026,3,1,2520000,840000,756000,1071108,357036,0,50400,1113036,357036,0,ACTIVE,MODELED
CTR00185,NE_RB_01,NE,VETERAN,2026,2027,2,2,18950626,9475313,7837402,3275822,1637911,0,7846006,9475313,3275822,0,ACTIVE,MODELED
CTR00186,NE_RB_02,NE,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR00187,NE_RB_03,NE,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR00188,NE_RB_04,NE,VETERAN_MINIMUM,2026,2028,3,3,3990000,1330000,1330000,0,0,0,199500,1330000,0,0,ACTIVE,MODELED
CTR00189,NE_RB_05,NE,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR00190,NE_FB_01,NE,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR00191,NE_WR_01,NE,VETERAN,2026,2026,1,1,9143666,9143666,5702425,3441242,3441242,0,3896075,9143666,3441242,0,ACTIVE,MODELED
CTR00192,NE_WR_02,NE,VETERAN,2026,2028,3,3,34466628,11488876,8889849,7797080,2599027,0,23504574,11488876,7797080,0,ACTIVE,MODELED
CTR00193,NE_WR_03,NE,VETERAN,2026,2026,1,1,4703716,4703716,3692453,1011263,1011263,141111,2596830,4844827,1011263,0,ACTIVE,MODELED
CTR00194,NE_WR_04,NE,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR00195,NE_WR_05,NE,UDFA,2025,2027,3,2,2520000,840000,756000,620050,206683,0,50400,962683,413367,0,ACTIVE,MODELED
CTR00196,NE_WR_06,NE,VETERAN,2025,2026,2,1,9034603,4517301,3705781,1623042,811521,0,0,4517301,811521,0,ACTIVE,MODELED
CTR00197,NE_WR_07,NE,ROOKIE_SCALE,2025,2028,4,3,3860000,965000,756000,1012419,253105,0,965000,1009105,759314,0,ACTIVE,MODELED
CTR00198,NE_WR_08,NE,VETERAN_MINIMUM,2026,2027,2,2,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR00199,NE_WR_09,NE,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR00200,NE_WR_10,NE,UDFA,2025,2027,3,2,2520000,840000,756000,886589,295530,0,50400,1051530,591060,0,ACTIVE,MODELED
CTR00201,NE_WR_11,NE,VETERAN_MINIMUM,2026,2028,3,3,3090000,1030000,1030000,0,0,0,154500,1030000,0,0,ACTIVE,MODELED
CTR00202,NE_TE_01,NE,VETERAN,2026,2026,1,1,8808149,8808149,5914769,2893380,2893380,264244,3744524,9072394,2893380,0,ACTIVE,MODELED
CTR00203,NE_TE_02,NE,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR00204,NE_TE_03,NE,ROOKIE_SCALE,2022,2026,5,1,31040270,6208054,5023011,5925213,1185043,0,31040270,6208054,1185043,0,ACTIVE,MODELED
CTR00205,NE_TE_04,NE,ROOKIE_SCALE,2025,2028,4,3,3980000,995000,784179,843285,210821,0,995000,995000,632464,0,ACTIVE,MODELED
CTR00206,NE_TE_05,NE,VETERAN_MINIMUM,2026,2027,2,2,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR00207,NE_TE_06,NE,UDFA,2024,2026,3,1,2520000,840000,756000,492213,164071,0,50400,920071,164071,0,ACTIVE,MODELED
CTR00208,NE_OT_01,NE,VETERAN_MINIMUM,2026,2026,1,1,1629204,1629204,1629204,0,0,0,81460,1629204,0,0,ACTIVE,MODELED
CTR00209,NE_OT_02,NE,VETERAN,2024,2026,3,1,13326383,4442128,3460551,2944731,981577,0,8045477,4442128,981577,0,ACTIVE,MODELED
CTR00210,NE_OT_03,NE,VETERAN,2026,2027,2,2,7169460,3584730,2968542,1232376,616188,0,2236040,3584730,1232376,0,ACTIVE,MODELED
CTR00211,NE_OT_04,NE,VETERAN_MINIMUM,2026,2027,2,2,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR00212,NE_OT_05,NE,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR00213,NE_OT_06,NE,UDFA,2024,2026,3,1,2520000,840000,756000,798906,266302,0,50400,1022302,266302,0,ACTIVE,MODELED
CTR00214,NE_OG_01,NE,VETERAN,2026,2026,1,1,2569077,2569077,2151943,417134,417134,77072,1630176,2646149,417134,0,ACTIVE,MODELED
CTR00215,NE_OG_02,NE,VETERAN_MINIMUM,2025,2028,4,3,6991879,1747970,1747970,0,0,0,349594,1747970,0,0,ACTIVE,MODELED
CTR00216,NE_OG_03,NE,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR00217,NE_OG_04,NE,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR00218,NE_OG_05,NE,ROOKIE_SCALE,2026,2029,4,4,4240000,1060000,815745,977021,244255,0,1060000,1060000,977021,0,ACTIVE,MODELED
CTR00219,NE_OG_06,NE,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR00220,NE_C_01,NE,VETERAN,2024,2026,3,1,10888551,3629517,3206161,1270068,423356,326657,6376545,3956174,423356,0,ACTIVE,MODELED
CTR00221,NE_C_02,NE,VETERAN_MINIMUM,2026,2027,2,2,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR00222,NE_C_03,NE,VETERAN_MINIMUM,2024,2026,3,1,3090000,1030000,1030000,0,0,0,154500,1030000,0,0,ACTIVE,MODELED
CTR00223,NE_EDGE_01,NE,VETERAN,2026,2026,1,1,8177335,8177335,7901322,276013,276013,245320,4716608,8422655,276013,0,ACTIVE,MODELED
CTR00224,NE_EDGE_02,NE,VETERAN,2025,2028,4,3,23464686,5866171,3784597,8326298,2081574,0,14207984,5866171,6244723,0,ACTIVE,MODELED
CTR00225,NE_EDGE_03,NE,VETERAN_MINIMUM,2026,2026,1,1,1420000,1420000,1420000,0,0,0,71000,1420000,0,0,ACTIVE,MODELED
CTR00226,NE_EDGE_04,NE,VETERAN_MINIMUM,2026,2027,2,2,3036998,1518499,1518499,0,0,0,151850,1518499,0,0,ACTIVE,MODELED
CTR00227,NE_EDGE_05,NE,VETERAN_MINIMUM,2025,2028,4,3,4120000,1030000,1030000,0,0,0,206000,1030000,0,0,ACTIVE,MODELED
CTR00228,NE_EDGE_06,NE,UDFA,2026,2028,3,3,2520000,840000,756000,659212,219737,0,50400,975737,659212,0,ACTIVE,MODELED
CTR00229,NE_EDGE_07,NE,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR00230,NE_EDGE_08,NE,UDFA,2024,2026,3,1,2520000,840000,756000,320531,106844,0,50400,862844,106844,0,ACTIVE,MODELED
CTR00231,NE_EDGE_09,NE,UDFA,2026,2028,3,3,2520000,840000,756000,596925,198975,0,50400,954975,596925,0,ACTIVE,MODELED
CTR00232,NE_DT_01,NE,VETERAN,2026,2027,2,2,16994979,8497490,5146134,6702711,3351356,509849,7263023,9007339,6702711,0,ACTIVE,MODELED
CTR00233,NE_DT_02,NE,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR00234,NE_DT_03,NE,VETERAN_MINIMUM,2026,2028,3,3,3630000,1210000,1210000,0,0,0,181500,1210000,0,0,ACTIVE,MODELED
CTR00235,NE_DT_04,NE,VETERAN_MINIMUM,2025,2027,3,2,3135145,1045048,1045048,0,0,0,156757,1045048,0,0,ACTIVE,MODELED
CTR00236,NE_DT_05,NE,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR00237,NE_DT_06,NE,VETERAN_MINIMUM,2025,2026,2,1,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR00238,NE_DT_07,NE,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR00239,NE_DT_08,NE,VETERAN_MINIMUM,2025,2026,2,1,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR00240,NE_LB_01,NE,VETERAN,2024,2027,4,2,40199567,10049892,6072748,15908577,3977144,0,19107247,10049892,7954288,0,ACTIVE,MODELED
CTR00241,NE_LB_02,NE,VETERAN,2026,2026,1,1,2546149,2546149,1875478,670671,670671,76384,910381,2622533,670671,0,ACTIVE,MODELED
CTR00242,NE_LB_03,NE,VETERAN_MINIMUM,2026,2026,1,1,1793269,1793269,1793269,0,0,0,89663,1793269,0,0,ACTIVE,MODELED
CTR00243,NE_LB_04,NE,VETERAN,2026,2030,5,5,20416086,4083217,2789769,6467242,1293448,0,13258189,4083217,6467242,0,ACTIVE,MODELED
CTR00244,NE_LB_05,NE,VETERAN_MINIMUM,2025,2027,3,2,3090000,1030000,1030000,0,0,0,154500,1030000,0,0,ACTIVE,MODELED
CTR00245,NE_LB_06,NE,ROOKIE_SCALE,2026,2029,4,4,4240000,1060000,830742,917032,229258,0,1060000,1060000,917032,0,ACTIVE,MODELED
CTR00246,NE_LB_07,NE,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR00247,NE_LB_08,NE,VETERAN_MINIMUM,2022,2026,5,1,5650000,1130000,1130000,0,0,0,282500,1130000,0,0,ACTIVE,MODELED
CTR00248,NE_CB_01,NE,VETERAN_MINIMUM,2025,2026,2,1,3200082,1600041,1600041,0,0,0,160004,1600041,0,0,ACTIVE,MODELED
CTR00249,NE_CB_02,NE,VETERAN,2026,2026,1,1,1768133,1768133,1388037,380096,380096,53044,726178,1821177,380096,0,ACTIVE,MODELED
CTR00250,NE_CB_03,NE,VETERAN,2026,2026,1,1,3787829,3787829,2415442,1372387,1372387,113635,1906854,3901464,1372387,0,ACTIVE,MODELED
CTR00251,NE_CB_04,NE,VETERAN,2025,2028,4,3,10863555,2715889,2322807,1572327,393082,0,4476748,2715889,1179245,0,ACTIVE,MODELED
CTR00252,NE_CB_05,NE,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR00253,NE_CB_06,NE,VETERAN,2025,2026,2,1,3215903,1607952,1330027,555849,277925,96477,543362,1704429,277925,0,ACTIVE,MODELED
CTR00254,NE_CB_07,NE,UDFA,2026,2028,3,3,2520000,840000,756000,734977,244992,0,50400,1000992,734977,0,ACTIVE,MODELED
CTR00255,NE_CB_08,NE,VETERAN_MINIMUM,2024,2026,3,1,3630000,1210000,1210000,0,0,0,181500,1210000,0,0,ACTIVE,MODELED
CTR00256,NE_CB_09,NE,VETERAN_MINIMUM,2025,2026,2,1,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR00257,NE_CB_10,NE,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR00258,NE_CB_11,NE,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR00259,NE_S_01,NE,VETERAN_MINIMUM,2026,2030,5,5,6650000,1330000,1330000,0,0,0,332500,1330000,0,0,ACTIVE,MODELED
CTR00260,NE_S_02,NE,VETERAN,2024,2026,3,1,8256135,2752045,2139360,1838056,612685,0,5758291,2752045,612685,0,ACTIVE,MODELED
CTR00261,NE_S_03,NE,VETERAN,2024,2028,5,3,13841234,2768247,2301361,2334429,466886,0,8065276,2768247,1400658,0,ACTIVE,MODELED
CTR00262,NE_S_04,NE,VETERAN_MINIMUM,2025,2026,2,1,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR00263,NE_S_05,NE,ROOKIE_SCALE,2026,2029,4,4,4240000,1060000,756000,1264530,316132,0,1060000,1072132,1264530,0,ACTIVE,MODELED
CTR00264,NE_S_06,NE,UDFA,2026,2028,3,3,2520000,840000,756000,612036,204012,0,50400,960012,612036,0,ACTIVE,MODELED
CTR00265,NE_S_07,NE,UDFA,2026,2028,3,3,2520000,840000,756000,594836,198279,0,50400,954279,594836,0,ACTIVE,MODELED
CTR00266,NE_K_01,NE,VETERAN_MINIMUM,2024,2026,3,1,3390000,1130000,1130000,0,0,0,169500,1130000,0,0,ACTIVE,MODELED
CTR00267,NE_K_02,NE,VETERAN_MINIMUM,2025,2029,5,4,5650000,1130000,1130000,0,0,0,282500,1130000,0,0,ACTIVE,MODELED
CTR00268,NE_P_01,NE,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR00269,NE_P_02,NE,ROOKIE_SCALE,2023,2026,4,1,4240000,1060000,914630,581482,145370,0,1060000,1060000,145370,0,ACTIVE,MODELED
CTR00270,NE_LS_01,NE,ROOKIE_SCALE,2024,2027,4,2,6000000,1500000,1209239,1163042,290761,0,1500000,1500000,581521,0,ACTIVE,MODELED
CTR00271,NYJ_QB_01,NYJ,VETERAN,2025,2027,3,2,82448198,27482733,17280934,30605396,10201799,2473446,26303243,29956178,20403597,1,ACTIVE,MODELED
CTR00272,NYJ_QB_02,NYJ,VETERAN,2026,2026,1,1,1737862,1737862,1605094,132768,132768,0,887201,1737862,132768,0,ACTIVE,MODELED
CTR00273,NYJ_QB_03,NYJ,VETERAN_MINIMUM,2025,2027,3,2,3990000,1330000,1330000,0,0,0,199500,1330000,0,0,ACTIVE,MODELED
CTR00274,NYJ_QB_04,NYJ,VETERAN_MINIMUM,2024,2026,3,1,3090000,1030000,1030000,0,0,0,154500,1030000,0,0,ACTIVE,MODELED
CTR00275,NYJ_RB_01,NYJ,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR00276,NYJ_RB_02,NYJ,VETERAN_MINIMUM,2026,2026,1,1,1420000,1420000,1420000,0,0,0,71000,1420000,0,0,ACTIVE,MODELED
CTR00277,NYJ_RB_03,NYJ,VETERAN,2026,2026,1,1,3334946,3334946,2767388,567559,567559,100048,1554464,3434995,567559,0,ACTIVE,MODELED
CTR00278,NYJ_RB_04,NYJ,UDFA,2024,2026,3,1,2520000,840000,756000,706855,235618,0,50400,991618,235618,0,ACTIVE,MODELED
CTR00279,NYJ_RB_05,NYJ,ROOKIE_SCALE,2023,2026,4,1,4240000,1060000,870260,758962,189740,0,1060000,1060000,189740,0,ACTIVE,MODELED
CTR00280,NYJ_FB_01,NYJ,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR00281,NYJ_WR_01,NYJ,VETERAN,2026,2026,1,1,5877343,5877343,4475181,1402162,1402162,176320,2093892,6053663,1402162,0,ACTIVE,MODELED
CTR00282,NYJ_WR_02,NYJ,VETERAN,2024,2028,5,3,65653825,13130765,12017079,5568430,1113686,1969615,261214,15100380,3341058,0,ACTIVE,MODELED
CTR00283,NYJ_WR_03,NYJ,VETERAN,2026,2026,1,1,12711755,12711755,9695682,3016073,3016073,381353,4400285,13093108,3016073,0,ACTIVE,MODELED
CTR00284,NYJ_WR_04,NYJ,VETERAN,2026,2026,1,1,1903557,1903557,1582607,320951,320951,0,418229,1903557,320951,0,ACTIVE,MODELED
CTR00285,NYJ_WR_05,NYJ,VETERAN_MINIMUM,2026,2026,1,1,1741085,1741085,1741085,0,0,0,87054,1741085,0,0,ACTIVE,MODELED
CTR00286,NYJ_WR_06,NYJ,VETERAN,2026,2027,2,2,11660327,5830163,4604293,2451741,1225870,0,8219755,5830163,2451741,0,ACTIVE,MODELED
CTR00287,NYJ_WR_07,NYJ,ROOKIE_SCALE,2025,2028,4,3,6000000,1500000,1114288,1542847,385712,0,1500000,1500000,1157135,0,ACTIVE,MODELED
CTR00288,NYJ_WR_08,NYJ,VETERAN_MINIMUM,2025,2026,2,1,2787690,1393845,1393845,0,0,0,139384,1393845,0,0,ACTIVE,MODELED
CTR00289,NYJ_WR_09,NYJ,VETERAN_MINIMUM,2025,2027,3,2,3090000,1030000,1030000,0,0,0,154500,1030000,0,0,ACTIVE,MODELED
CTR00290,NYJ_WR_10,NYJ,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR00291,NYJ_WR_11,NYJ,UDFA,2024,2026,3,1,2520000,840000,756000,896141,298714,0,50400,1054714,298714,0,ACTIVE,MODELED
CTR00292,NYJ_TE_01,NYJ,VETERAN,2025,2026,2,1,26286268,13143134,10064296,6157675,3078838,0,4457103,13143134,3078838,0,ACTIVE,MODELED
CTR00293,NYJ_TE_02,NYJ,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR00294,NYJ_TE_03,NYJ,VETERAN,2025,2026,2,1,4805469,2402734,1665425,1474619,737309,144164,323660,2546898,737309,0,ACTIVE,MODELED
CTR00295,NYJ_TE_04,NYJ,VETERAN_MINIMUM,2024,2026,3,1,3990000,1330000,1330000,0,0,0,199500,1330000,0,0,ACTIVE,MODELED
CTR00296,NYJ_TE_05,NYJ,ROOKIE_SCALE,2024,2027,4,2,3860000,965000,756000,1324064,331016,0,965000,1087016,662032,0,ACTIVE,MODELED
CTR00297,NYJ_TE_06,NYJ,VETERAN_MINIMUM,2025,2026,2,1,2420000,1210000,1210000,0,0,0,121000,1210000,0,0,ACTIVE,MODELED
CTR00298,NYJ_OT_01,NYJ,VETERAN,2026,2027,2,2,25380473,12690236,7898348,9583778,4791889,0,12624762,12690236,9583778,0,ACTIVE,MODELED
CTR00299,NYJ_OT_02,NYJ,VETERAN,2026,2026,1,1,6707394,6707394,6707394,0,0,0,2885520,6707394,0,0,ACTIVE,MODELED
CTR00300,NYJ_OT_03,NYJ,VETERAN_MINIMUM,2026,2028,3,3,4260000,1420000,1420000,0,0,0,213000,1420000,0,0,ACTIVE,MODELED
CTR00301,NYJ_OT_04,NYJ,VETERAN,2025,2026,2,1,16718658,8359329,7461124,1796410,898205,0,8805336,8359329,898205,0,ACTIVE,MODELED
CTR00302,NYJ_OT_05,NYJ,VETERAN_MINIMUM,2023,2026,4,1,4120000,1030000,1030000,0,0,0,206000,1030000,0,0,ACTIVE,MODELED
CTR00303,NYJ_OT_06,NYJ,UDFA,2024,2026,3,1,2520000,840000,756000,491267,163756,0,50400,919756,163756,0,ACTIVE,MODELED
CTR00304,NYJ_OG_01,NYJ,VETERAN,2026,2026,1,1,2484748,2484748,2081296,403452,403452,0,1203111,2484748,403452,0,ACTIVE,MODELED
CTR00305,NYJ_OG_02,NYJ,VETERAN,2024,2026,3,1,5306230,1768743,1185593,1749452,583151,159187,2083935,1927930,583151,0,ACTIVE,MODELED
CTR00306,NYJ_OG_03,NYJ,VETERAN_MINIMUM,2025,2026,2,1,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR00307,NYJ_OG_04,NYJ,VETERAN_MINIMUM,2025,2029,5,4,6650000,1330000,1330000,0,0,0,332500,1330000,0,0,ACTIVE,MODELED
CTR00308,NYJ_OG_05,NYJ,ROOKIE_SCALE,2024,2027,4,2,4240000,1060000,789359,1082563,270641,0,1060000,1060000,541282,0,ACTIVE,MODELED
CTR00309,NYJ_OG_06,NYJ,ROOKIE_SCALE,2026,2029,4,4,3980000,995000,756000,1030208,257552,0,995000,1013552,1030208,0,ACTIVE,MODELED
CTR00310,NYJ_C_01,NYJ,VETERAN,2026,2026,1,1,4382001,4382001,3511527,870474,870474,131460,3328073,4513461,870474,0,ACTIVE,MODELED
CTR00311,NYJ_C_02,NYJ,VETERAN,2024,2026,3,1,8316530,2772177,1878428,2681246,893749,0,4051820,2772177,893749,0,ACTIVE,MODELED
CTR00312,NYJ_C_03,NYJ,VETERAN_MINIMUM,2026,2027,2,2,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR00313,NYJ_EDGE_01,NYJ,VETERAN,2024,2027,4,2,36707409,9176852,6396975,11119507,2779877,1101222,19282773,10278075,5559754,0,ACTIVE,MODELED
CTR00314,NYJ_EDGE_02,NYJ,VETERAN,2026,2026,1,1,4829808,4829808,3595776,1234032,1234032,0,1693090,4829808,1234032,0,ACTIVE,MODELED
CTR00315,NYJ_EDGE_03,NYJ,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR00316,NYJ_EDGE_04,NYJ,VETERAN,2026,2026,1,1,9302679,9302679,7303258,1999421,1999421,0,4539037,9302679,1999421,0,ACTIVE,MODELED
CTR00317,NYJ_EDGE_05,NYJ,ROOKIE_SCALE,2025,2028,4,3,3860000,965000,759063,823746,205937,0,965000,965000,617810,0,ACTIVE,MODELED
CTR00318,NYJ_EDGE_06,NYJ,VETERAN,2026,2026,1,1,2919502,2919502,2286151,633351,633351,87585,1360780,3007087,633351,0,ACTIVE,MODELED
CTR00319,NYJ_EDGE_07,NYJ,UDFA,2024,2026,3,1,2520000,840000,756000,313999,104666,0,50400,860666,104666,0,ACTIVE,MODELED
CTR00320,NYJ_EDGE_08,NYJ,UDFA,2026,2028,3,3,2520000,840000,756000,266548,88849,0,50400,844849,266548,0,ACTIVE,MODELED
CTR00321,NYJ_EDGE_09,NYJ,ROOKIE_SCALE,2026,2029,4,4,3980000,995000,890077,419691,104923,0,995000,995000,419691,0,ACTIVE,MODELED
CTR00322,NYJ_DT_01,NYJ,VETERAN,2025,2027,3,2,19123581,6374527,5813709,1682453,560818,0,11823845,6374527,1121635,0,ACTIVE,MODELED
CTR00323,NYJ_DT_02,NYJ,VETERAN,2026,2026,1,1,8009068,8009068,6022614,1986454,1986454,240272,6104575,8249340,1986454,0,ACTIVE,MODELED
CTR00324,NYJ_DT_03,NYJ,VETERAN,2025,2026,2,1,6433169,3216584,2540397,1352374,676187,0,3887582,3216584,676187,0,ACTIVE,MODELED
CTR00325,NYJ_DT_04,NYJ,VETERAN_MINIMUM,2025,2028,4,3,5320000,1330000,1330000,0,0,0,266000,1330000,0,0,ACTIVE,MODELED
CTR00326,NYJ_DT_05,NYJ,VETERAN,2026,2028,3,3,6458307,2152769,1806560,1038627,346209,0,3015186,2152769,1038627,0,ACTIVE,MODELED
CTR00327,NYJ_DT_06,NYJ,VETERAN_MINIMUM,2025,2027,3,2,3390000,1130000,1130000,0,0,0,169500,1130000,0,0,ACTIVE,MODELED
CTR00328,NYJ_DT_07,NYJ,ROOKIE_SCALE,2024,2027,4,2,3860000,965000,756000,1116857,279214,0,965000,1035214,558428,0,ACTIVE,MODELED
CTR00329,NYJ_DT_08,NYJ,UDFA,2026,2028,3,3,2520000,840000,756000,514366,171455,0,50400,927455,514366,0,ACTIVE,MODELED
CTR00330,NYJ_LB_01,NYJ,VETERAN,2026,2027,2,2,8048975,4024488,2831568,2385839,1192919,241469,5061975,4265957,2385839,0,ACTIVE,MODELED
CTR00331,NYJ_LB_02,NYJ,VETERAN,2026,2028,3,3,6091940,2030647,1560074,1411719,470573,182758,2546123,2213405,1411719,0,ACTIVE,MODELED
CTR00332,NYJ_LB_03,NYJ,VETERAN_MINIMUM,2026,2027,2,2,2840000,1420000,1420000,0,0,0,142000,1420000,0,0,ACTIVE,MODELED
CTR00333,NYJ_LB_04,NYJ,VETERAN,2025,2027,3,2,5754416,1918139,1716258,605641,201880,0,2565100,1918139,403761,0,ACTIVE,MODELED
CTR00334,NYJ_LB_05,NYJ,VETERAN_MINIMUM,2025,2026,2,1,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR00335,NYJ_LB_06,NYJ,UDFA,2025,2027,3,2,2520000,840000,756000,798000,266000,0,50400,1022000,532000,0,ACTIVE,MODELED
