player_id,display_name,team_id,position,position_group,jersey_number,height_inches,weight_lbs,age,experience_years,college_id,college_name,draft_year,draft_round,draft_pick_in_round,draft_overall_pick,draft_status,rookie_flag,roster_status,designation,depth_rank,role_tier,overall_rating,potential_rating,data_class
MIA_C_02,Hampton Prescott,MIA,C,O-Line,13,75,321,21,0,COL0077,Cypress Hollow State Tech,2026,,,,UNDRAFTED,1,ACTIVE,NONE,2,ROTATIONAL,66,67,GENERATED
MIA_C_03,Santiago Gaskins,MIA,C,O-Line,65,75,314,25,3,COL0108,Quarry Hill Tech,2023,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,3,DEPTH,54,57,GENERATED
MIA_EDGE_01,Jace Rochell,MIA,EDGE,Front Seven,47,76,240,23,2,COL0208,Lakemont College,2024,1,16,16,DRAFTED,0,ACTIVE,NONE,1,STARTER,78,82,GENERATED
MIA_EDGE_02,Montell Tindall,MIA,EDGE,Front Seven,61,77,265,36,13,COL0122,Falcon Ridge Tech,2013,4,16,112,DRAFTED,0,ACTIVE,NONE,2,STARTER,67,70,GENERATED
MIA_EDGE_03,Sherman Umenyiora,MIA,EDGE,Front Seven,22,75,246,28,5,COL0198,Copper Creek University,2021,,,,UNDRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,59,62,GENERATED
MIA_EDGE_04,Jeremiah Schofield,MIA,EDGE,Front Seven,72,76,293,25,4,COL0055,Redbluff Institute,2022,7,8,200,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,67,69,GENERATED
MIA_EDGE_05,Yardley Cordray,MIA,EDGE,Front Seven,92,77,247,25,2,COL0108,Quarry Hill Tech,2024,5,19,147,DRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,58,70,GENERATED
MIA_EDGE_06,Flynn Neasman,MIA,EDGE,Front Seven,7,75,258,23,0,COL0048,Northcrest Institute,2026,5,24,152,DRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,6,DEPTH,59,59,GENERATED
MIA_EDGE_07,Ellis Veilleux,MIA,EDGE,Front Seven,24,74,255,23,0,COL0213,Ravensburg Tech,2026,,,,UNDRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,7,DEPTH,64,75,GENERATED
MIA_EDGE_08,Yannick Wentworth,MIA,EDGE,Front Seven,29,75,253,24,1,COL0001,Calderwood State,2025,5,7,135,DRAFTED,0,CAMP_BODY,NONE,8,CAMP,61,63,GENERATED
MIA_EDGE_09,Maxim Petitgout,MIA,EDGE,Front Seven,15,75,259,24,1,COL0087,Westmoor Tech,2025,,,,UNDRAFTED,0,CAMP_BODY,NONE,9,CAMP,59,63,GENERATED
MIA_DT_01,Tiberius Burnell,MIA,DT,Front Seven,82,73,311,25,3,COL0008,Fort Grayson State,2023,3,8,72,DRAFTED,0,ACTIVE,NONE,1,STARTER,76,78,GENERATED
MIA_DT_02,Maddox Marlowe,MIA,DT,Front Seven,11,74,282,24,2,COL0140,Larkspur State Tech,2024,3,9,73,DRAFTED,0,ACTIVE,NONE,2,STARTER,73,83,GENERATED
MIA_DT_03,Nikolai Quigley,MIA,DT,Front Seven,44,74,308,28,5,COL0062,Havenport Institute,2021,4,11,107,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,66,68,GENERATED
MIA_DT_04,Phelan Braithwaite,MIA,DT,Front Seven,95,75,330,28,4,COL0243,Talbot College,2022,5,8,136,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,75,78,GENERATED
MIA_DT_05,Leon Hardison,MIA,DT,Front Seven,20,76,302,29,7,COL0138,Larkspur College,2019,,,,UNDRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,73,73,GENERATED
MIA_DT_06,Eero Warrick,MIA,DT,Front Seven,98,74,303,24,1,COL0223,Foxcroft Institute,2025,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,6,DEPTH,60,64,GENERATED
MIA_DT_07,Ajani Shockley,MIA,DT,Front Seven,25,77,284,25,2,COL0025,Marbury A&M,2024,6,21,181,DRAFTED,0,CAMP_BODY,IR,7,CAMP,60,61,GENERATED
MIA_DT_08,Kelvin Faulkner,MIA,DT,Front Seven,39,73,298,23,1,COL0090,Westmoor Institute,2025,7,1,193,DRAFTED,0,CAMP_BODY,NONE,8,CAMP,60,67,GENERATED
MIA_LB_01,Levi Lambright,MIA,LB,Front Seven,97,74,232,23,1,COL0172,Harrowgate A&M,2025,4,22,118,DRAFTED,0,ACTIVE,NONE,1,STARTER,64,74,GENERATED
MIA_LB_02,Kareem Harmon,MIA,LB,Front Seven,19,73,253,28,5,COL0256,Bramblewood A&M,2021,7,21,213,DRAFTED,0,ACTIVE,NONE,2,STARTER,62,62,GENERATED
MIA_LB_03,Vaughn Gerhardt,MIA,LB,Front Seven,93,72,254,25,3,COL0171,Harrowgate Tech,2023,2,9,41,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,72,79,GENERATED
MIA_LB_04,Shea Sandidge,MIA,LB,Front Seven,77,74,247,24,2,COL0207,Lakemont A&M,2024,5,8,136,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,65,72,GENERATED
MIA_LB_05,Obadiah Minshew,MIA,LB,Front Seven,2,75,233,25,2,COL0123,Falcon Ridge A&M,2024,6,9,169,DRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,70,73,GENERATED
MIA_LB_06,Lazaro Dewitt,MIA,LB,Front Seven,38,75,248,21,0,COL0048,Northcrest Institute,2026,,,,UNDRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,6,DEPTH,58,61,GENERATED
MIA_LB_07,Nikolai Prioleau,MIA,LB,Front Seven,40,74,256,24,2,COL0100,Thornfield University,2024,6,14,174,DRAFTED,0,CAMP_BODY,DAY_TO_DAY,7,CAMP,54,56,GENERATED
MIA_LB_08,Abram Stroman,MIA,LB,Front Seven,94,73,237,22,0,COL0114,Kingsbridge University,2026,6,16,176,DRAFTED,1,CAMP_BODY,NONE,8,CAMP,59,66,GENERATED
MIA_CB_01,Angus Stepnoski,MIA,CB,Secondary,71,67,200,27,5,COL0052,Redbluff Tech,2021,1,32,32,DRAFTED,0,ACTIVE,NONE,1,STARTER,74,76,GENERATED
MIA_CB_02,Redmond Woodhead,MIA,CB,Secondary,5,69,185,29,6,COL0101,Thornfield Tech,2020,1,6,6,DRAFTED,0,ACTIVE,NONE,2,STARTER,73,74,GENERATED
MIA_CB_03,Elian Houghton,MIA,CB,Secondary,99,69,190,36,14,COL0192,Pinehurst Valley Tech,2012,1,8,8,DRAFTED,0,ACTIVE,NONE,3,STARTER,84,88,GENERATED
MIA_CB_04,Percival Morrissey,MIA,CB,Secondary,50,73,195,24,2,COL0136,Larkspur Tech,2024,,,,UNDRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,64,73,GENERATED
MIA_CB_05,Pierce Tindall,MIA,CB,Secondary,8,68,188,23,1,COL0196,Pinehurst Valley State Tech,2025,2,21,53,DRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,68,74,GENERATED
MIA_CB_06,Jorel Orlovsky,MIA,CB,Secondary,26,71,185,22,0,COL0163,Sablewood University,2026,6,6,166,DRAFTED,1,ACTIVE,NONE,6,ROTATIONAL,59,69,GENERATED
MIA_CB_07,Nico Tindall,MIA,CB,Secondary,34,71,183,27,3,COL0045,Northcrest Tech,2023,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,DAY_TO_DAY,7,DEPTH,66,66,GENERATED
MIA_CB_08,Arlen Vinovich,MIA,CB,Secondary,58,71,189,25,3,COL0067,Silverlake A&M,2023,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,8,DEPTH,63,63,GENERATED
MIA_CB_09,Zaire Yoshida,MIA,CB,Secondary,60,70,177,24,0,COL0193,Pinehurst Valley A&M,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,9,CAMP,59,66,GENERATED
MIA_CB_10,Luka Kendricks,MIA,CB,Secondary,68,74,164,22,0,COL0086,Westmoor University,2026,6,6,166,DRAFTED,1,CAMP_BODY,NONE,10,CAMP,58,64,GENERATED
MIA_CB_11,Thelonious Horvath,MIA,CB,Secondary,9,72,187,23,0,COL0097,Bellhaven Institute,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,11,CAMP,54,57,GENERATED
MIA_S_01,Archer Fleener,MIA,S,Secondary,51,72,194,27,4,COL0196,Pinehurst Valley State Tech,2022,7,31,223,DRAFTED,0,ACTIVE,IR,1,STARTER,63,68,GENERATED
MIA_S_02,Alden Hickenbotham,MIA,S,Secondary,33,70,216,26,2,COL0104,Thornfield Institute,2024,2,5,37,DRAFTED,0,ACTIVE,NONE,2,STARTER,77,83,GENERATED
MIA_S_03,Sebastien Berrios,MIA,S,Secondary,52,69,203,27,5,COL0102,Thornfield A&M,2021,4,17,113,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,69,76,GENERATED
MIA_S_04,Lucian Ugwoegbu,MIA,S,Secondary,87,70,187,23,1,COL0028,Marbury State Tech,2025,,,,UNDRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,66,75,GENERATED
MIA_S_05,Carsen Pepperell,MIA,S,Secondary,17,72,226,25,4,COL0114,Kingsbridge University,2022,7,27,219,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,5,DEPTH,64,65,GENERATED
MIA_S_06,Terrance Ochoa,MIA,S,Secondary,83,72,204,23,0,COL0036,Kelvinridge State,2026,6,6,166,DRAFTED,1,CAMP_BODY,NONE,6,CAMP,59,66,GENERATED
MIA_S_07,Lamont Valdejuli,MIA,S,Secondary,32,70,214,21,0,COL0177,Mount Verity University,2026,6,3,163,DRAFTED,1,CAMP_BODY,NONE,7,CAMP,61,63,GENERATED
MIA_K_01,Bishop Kuechly,MIA,K,Specialist,41,72,221,24,2,COL0258,Bramblewood Institute,2024,5,21,149,DRAFTED,0,ACTIVE,NONE,1,STARTER,70,75,GENERATED
MIA_K_02,Ibrahim Stillwagon,MIA,K,Specialist,56,74,195,22,0,COL0040,Kelvinridge College,2026,6,23,183,DRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,2,DEPTH,65,72,GENERATED
MIA_P_01,Ashton Jelks,MIA,P,Specialist,79,72,214,23,1,COL0018,Ashfield A&M,2025,2,17,49,DRAFTED,0,ACTIVE,NONE,1,STARTER,70,79,GENERATED
MIA_P_02,Emerson Kraft,MIA,P,Specialist,53,72,198,26,5,COL0050,Redbluff State,2021,6,27,187,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,2,DEPTH,53,53,GENERATED
MIA_LS_01,Sergio Udoh,MIA,LS,Specialist,6,73,251,27,4,COL0136,Larkspur Tech,2022,5,10,138,DRAFTED,0,ACTIVE,IR,1,STARTER,72,77,GENERATED
NE_QB_01,Gavin Birchfield,NE,QB,Quarterback,58,74,223,26,3,COL0024,Marbury Tech,2023,5,7,135,DRAFTED,0,ACTIVE,NONE,1,STARTER,70,71,GENERATED
NE_QB_02,Hector Whitehurst,NE,QB,Quarterback,30,73,218,26,4,COL0035,Stonewell State Tech,2022,7,1,193,DRAFTED,0,ACTIVE,DAY_TO_DAY,2,ROTATIONAL,68,69,GENERATED
NE_QB_03,Yannick Waldron,NE,QB,Quarterback,11,74,215,25,1,COL0170,Harrowgate University,2025,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,3,DEPTH,56,56,GENERATED
NE_QB_04,Vince Jeffcoat,NE,QB,Quarterback,79,76,231,24,0,COL0199,Copper Creek Tech,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,4,CAMP,53,55,GENERATED
NE_RB_01,Jabril Howze,NE,RB,Backfield,43,68,218,27,4,COL0060,Havenport A&M,2022,3,4,68,DRAFTED,0,ACTIVE,NONE,1,STARTER,91,95,GENERATED
NE_RB_02,Quill Winchester,NE,RB,Backfield,41,69,213,26,2,COL0001,Calderwood State,2024,,,,UNDRAFTED,0,ACTIVE,NONE,2,ROTATIONAL,62,67,GENERATED
NE_RB_03,Zachariah Smallwood,NE,RB,Backfield,32,70,212,25,3,COL0198,Copper Creek University,2023,7,4,196,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,64,67,GENERATED
NE_RB_04,Trace Heggins,NE,RB,Backfield,17,68,221,27,4,COL0036,Kelvinridge State,2022,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,4,DEPTH,67,69,GENERATED
NE_RB_05,Eero Overstreet,NE,RB,Backfield,78,67,195,26,2,COL0254,Bramblewood University,2024,6,6,166,DRAFTED,0,CAMP_BODY,NONE,5,CAMP,57,57,GENERATED
NE_FB_01,Mekai Edelman,NE,FB,Backfield,31,73,238,25,4,COL0055,Redbluff Institute,2022,1,21,21,DRAFTED,0,ACTIVE,NFI,1,STARTER,80,82,GENERATED
NE_WR_01,Darian Milfort,NE,WR,Receiver,81,76,199,30,7,COL0147,Whitepine State Tech,2019,2,26,58,DRAFTED,0,ACTIVE,NONE,1,STARTER,80,80,GENERATED
NE_WR_02,Kojo Holbrook,NE,WR,Receiver,88,69,201,25,3,COL0023,Marbury University,2023,3,6,70,DRAFTED,0,ACTIVE,NONE,2,STARTER,85,89,GENERATED
NE_WR_03,Quentin Blanchard,NE,WR,Receiver,49,70,211,34,11,COL0174,Harrowgate Institute,2015,5,25,153,DRAFTED,0,ACTIVE,NONE,3,STARTER,77,78,GENERATED
NE_WR_04,Edison Restrepo,NE,WR,Receiver,94,71,223,27,3,COL0199,Copper Creek Tech,2023,7,21,213,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,65,71,GENERATED
NE_WR_05,Nash Kenney,NE,WR,Receiver,1,70,188,23,0,COL0076,Cypress Hollow Institute,2026,,,,UNDRAFTED,1,ACTIVE,NONE,5,ROTATIONAL,63,73,GENERATED
NE_WR_06,Redmond Drayton,NE,WR,Receiver,82,74,173,30,6,COL0232,Clearwater Ridge State,2020,2,20,52,DRAFTED,0,ACTIVE,NONE,6,ROTATIONAL,77,79,GENERATED
NE_WR_07,Jelani Gholston,NE,WR,Receiver,92,71,203,23,0,COL0176,Mount Verity State,2026,7,1,193,DRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,7,DEPTH,63,65,GENERATED
NE_WR_08,Tavian Kraft,NE,WR,Receiver,74,72,212,22,1,COL0171,Harrowgate Tech,2025,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,8,DEPTH,63,67,GENERATED
NE_WR_09,Axel Vaitai,NE,WR,Receiver,61,69,187,23,1,COL0113,Kingsbridge State,2025,6,24,184,DRAFTED,0,CAMP_BODY,NONE,9,CAMP,53,58,GENERATED
NE_WR_10,Aubrey Hepburn,NE,WR,Receiver,93,72,176,24,0,COL0059,Havenport Tech,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,10,CAMP,56,62,GENERATED
NE_WR_11,Colton Darboe,NE,WR,Receiver,27,71,190,24,1,COL0132,Emberton Institute,2025,6,30,190,DRAFTED,0,CAMP_BODY,NONE,11,CAMP,62,67,GENERATED
NE_TE_01,Malachi Lindstrom,NE,TE,Receiver,96,75,256,28,7,COL0196,Pinehurst Valley State Tech,2019,1,22,22,DRAFTED,0,ACTIVE,NONE,1,STARTER,86,86,GENERATED
NE_TE_02,Cassian Massengale,NE,TE,Receiver,51,76,267,26,4,COL0136,Larkspur Tech,2022,,,,UNDRAFTED,0,ACTIVE,NONE,2,ROTATIONAL,68,72,GENERATED
NE_TE_03,Silas Lavender,NE,TE,Receiver,95,78,251,22,0,COL0206,Lakemont Tech,2026,1,22,22,DRAFTED,1,ACTIVE,NONE,3,ROTATIONAL,71,77,GENERATED
NE_TE_04,Carlisle Jarnigan,NE,TE,Receiver,69,77,239,22,0,COL0164,Sablewood Tech,2026,6,29,189,DRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,4,DEPTH,65,72,GENERATED
NE_TE_05,Sidney Tartt,NE,TE,Receiver,48,75,243,26,2,COL0124,Falcon Ridge College,2024,,,,UNDRAFTED,0,CAMP_BODY,NONE,5,CAMP,63,71,GENERATED
NE_TE_06,Wesley Wetherall,NE,TE,Receiver,28,74,249,23,0,COL0181,Mount Verity Institute,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,6,CAMP,65,74,GENERATED
NE_OT_01,Warrick Rhodes,NE,OT,O-Line,5,79,284,29,7,COL0134,Larkspur State,2019,1,18,18,DRAFTED,0,ACTIVE,NONE,1,STARTER,71,72,GENERATED
NE_OT_02,Kane Ridgeway,NE,OT,O-Line,16,78,329,27,4,COL0193,Pinehurst Valley A&M,2022,1,31,31,DRAFTED,0,ACTIVE,NONE,2,STARTER,77,83,GENERATED
NE_OT_03,Rudy Wilberforce,NE,OT,O-Line,64,78,315,23,1,COL0092,Bellhaven State,2025,4,22,118,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,75,85,GENERATED
NE_OT_04,Granger Hubbard,NE,OT,O-Line,99,75,320,25,2,COL0193,Pinehurst Valley A&M,2024,5,17,145,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,63,65,GENERATED
NE_OT_05,Leland Marinelli,NE,OT,O-Line,7,77,315,28,4,COL0158,Granite Bay A&M,2022,6,24,184,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,5,DEPTH,63,65,GENERATED
NE_OT_06,Derrick Hartline,NE,OT,O-Line,29,78,327,24,0,COL0054,Redbluff College,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,6,CAMP,61,62,GENERATED
NE_OG_01,Izaiah Puglisi,NE,OG,O-Line,18,75,305,26,2,COL0222,Foxcroft College,2024,7,15,207,DRAFTED,0,ACTIVE,NONE,1,STARTER,75,79,GENERATED
NE_OG_02,Cullen Tindall,NE,OG,O-Line,54,76,321,28,7,COL0085,Westmoor State,2019,1,7,7,DRAFTED,0,ACTIVE,NONE,2,STARTER,72,72,GENERATED
NE_OG_03,Darnell Westbrook,NE,OG,O-Line,60,78,315,27,4,COL0132,Emberton Institute,2022,2,20,52,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,65,69,GENERATED
NE_OG_04,Fowler Hunnicutt,NE,OG,O-Line,47,73,315,28,6,COL0137,Larkspur A&M,2020,4,21,117,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,66,68,GENERATED
NE_OG_05,Wilder Ingersoll,NE,OG,O-Line,66,75,325,22,0,COL0239,Talbot State,2026,5,21,149,DRAFTED,1,PRACTICE_SQUAD_CANDIDATE,DAY_TO_DAY,5,DEPTH,66,68,GENERATED
NE_OG_06,Trey Zamora,NE,OG,O-Line,85,74,311,26,3,COL0036,Kelvinridge State,2023,,,,UNDRAFTED,0,CAMP_BODY,NONE,6,CAMP,58,60,GENERATED
NE_C_01,Lincoln Tonyan,NE,C,O-Line,23,74,305,29,8,COL0135,Larkspur University,2018,2,8,40,DRAFTED,0,ACTIVE,NONE,1,STARTER,79,87,GENERATED
NE_C_02,Soren Pepperell,NE,C,O-Line,71,75,308,26,4,COL0242,Talbot A&M,2022,5,31,159,DRAFTED,0,ACTIVE,NONE,2,ROTATIONAL,68,74,GENERATED
NE_C_03,Spencer Udoh,NE,C,O-Line,57,77,292,25,1,COL0204,Lakemont State,2025,5,25,153,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,3,DEPTH,58,65,GENERATED
NE_EDGE_01,Efrain Jeffcoat,NE,EDGE,Front Seven,73,74,260,26,3,COL0051,Redbluff University,2023,4,17,113,DRAFTED,0,ACTIVE,NONE,1,STARTER,79,83,GENERATED
NE_EDGE_02,Emerson Parham,NE,EDGE,Front Seven,15,76,235,25,3,COL0090,Westmoor Institute,2023,3,2,66,DRAFTED,0,ACTIVE,NONE,2,STARTER,77,86,GENERATED
NE_EDGE_03,Murphy Harmon,NE,EDGE,Front Seven,83,74,272,31,10,COL0182,Mount Verity State Tech,2016,5,3,131,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,68,68,GENERATED
NE_EDGE_04,Jonas Torrence,NE,EDGE,Front Seven,80,76,279,25,2,COL0196,Pinehurst Valley State Tech,2024,2,3,35,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,69,70,GENERATED
NE_EDGE_05,Vaughn Minshew,NE,EDGE,Front Seven,4,73,269,23,1,COL0087,Westmoor Tech,2025,6,20,180,DRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,63,65,GENERATED
NE_EDGE_06,Quentin Harmon,NE,EDGE,Front Seven,34,78,252,22,0,COL0107,Quarry Hill University,2026,,,,UNDRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,6,DEPTH,60,60,GENERATED
NE_EDGE_07,Maddox Belanger,NE,EDGE,Front Seven,19,76,270,22,1,COL0157,Granite Bay Tech,2025,5,15,143,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,SUSPENDED,7,DEPTH,66,78,GENERATED
NE_EDGE_08,Garland McClurg,NE,EDGE,Front Seven,50,74,253,23,0,COL0079,Iron Gate University,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,8,CAMP,57,64,GENERATED
NE_EDGE_09,Harrison Chenoweth,NE,EDGE,Front Seven,21,74,245,22,0,COL0031,Stonewell Tech,2026,,,,UNDRAFTED,1,CAMP_BODY,PUP,9,CAMP,58,71,GENERATED
NE_DT_01,Roman Atwater,NE,DT,Front Seven,25,76,289,23,1,COL0191,Pinehurst Valley University,2025,2,4,36,DRAFTED,0,ACTIVE,NONE,1,STARTER,82,91,GENERATED
NE_DT_02,Stryker Shreve,NE,DT,Front Seven,26,76,328,26,4,COL0177,Mount Verity University,2022,1,3,3,DRAFTED,0,ACTIVE,NONE,2,STARTER,68,73,GENERATED
NE_DT_03,Kenyon Poteat,NE,DT,Front Seven,46,77,337,24,3,COL0016,Ashfield University,2023,4,16,112,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,68,68,GENERATED
NE_DT_04,Ace Kaufusi,NE,DT,Front Seven,72,75,274,23,1,COL0073,Cypress Hollow Tech,2025,,,,UNDRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,68,78,GENERATED
NE_DT_05,Basil Mixson,NE,DT,Front Seven,6,73,303,29,6,COL0060,Havenport A&M,2020,6,14,174,DRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,61,67,GENERATED
NE_DT_06,Emeka Brockman,NE,DT,Front Seven,24,73,304,26,2,COL0240,Talbot University,2024,7,32,224,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,6,DEPTH,57,63,GENERATED
NE_DT_07,Yosef Mortenson,NE,DT,Front Seven,70,74,297,23,1,COL0075,Cypress Hollow College,2025,,,,UNDRAFTED,0,CAMP_BODY,NONE,7,CAMP,58,65,GENERATED
NE_DT_08,Barnes Scarbrough,NE,DT,Front Seven,40,73,321,22,1,COL0076,Cypress Hollow Institute,2025,,,,UNDRAFTED,0,CAMP_BODY,NONE,8,CAMP,54,60,GENERATED
NE_LB_01,Kenzo Iyengar,NE,LB,Front Seven,10,75,222,24,2,COL0170,Harrowgate University,2024,1,9,9,DRAFTED,0,ACTIVE,NONE,1,STARTER,87,93,GENERATED
NE_LB_02,Kermit Finnegan,NE,LB,Front Seven,2,72,255,24,2,COL0144,Whitepine A&M,2024,1,17,17,DRAFTED,0,ACTIVE,NONE,2,STARTER,75,82,GENERATED
NE_LB_03,Vaughn Galbraith,NE,LB,Front Seven,3,74,242,25,4,COL0208,Lakemont College,2022,3,7,71,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,72,76,GENERATED
NE_LB_04,Lyle Mayfield,NE,LB,Front Seven,65,74,220,25,2,COL0214,Ravensburg A&M,2024,3,1,65,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,77,83,GENERATED
NE_LB_05,Braxton Emerson,NE,LB,Front Seven,67,76,248,22,1,COL0187,Sunderland College,2025,7,16,208,DRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,67,69,GENERATED
NE_LB_06,Ulises Davenport,NE,LB,Front Seven,52,74,246,22,0,COL0074,Cypress Hollow A&M,2026,5,12,140,DRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,6,DEPTH,58,69,GENERATED
NE_LB_07,Chandler Crouch,NE,LB,Front Seven,13,74,214,25,3,COL0111,Quarry Hill Institute,2023,,,,UNDRAFTED,0,CAMP_BODY,NONE,7,CAMP,52,52,GENERATED
NE_LB_08,Corbin Hobbs,NE,LB,Front Seven,76,74,241,24,2,COL0108,Quarry Hill Tech,2024,7,15,207,DRAFTED,0,CAMP_BODY,NONE,8,CAMP,58,70,GENERATED
NE_CB_01,Keon Mostert,NE,CB,Secondary,9,73,206,28,6,COL0091,Westmoor State Tech,2020,2,4,36,DRAFTED,0,ACTIVE,NONE,1,STARTER,71,77,GENERATED
NE_CB_02,Parker Hubbard,NE,CB,Secondary,91,71,199,25,1,COL0116,Kingsbridge A&M,2025,1,15,15,DRAFTED,0,ACTIVE,NONE,2,STARTER,71,78,GENERATED
NE_CB_03,Ajani Courtland,NE,CB,Secondary,97,70,184,31,9,COL0136,Larkspur Tech,2017,3,31,95,DRAFTED,0,ACTIVE,DAY_TO_DAY,3,STARTER,77,78,GENERATED
NE_CB_04,Amos Wharton,NE,CB,Secondary,68,72,195,26,5,COL0195,Pinehurst Valley Institute,2021,,,,UNDRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,75,75,GENERATED
NE_CB_05,Emory Shockley,NE,CB,Secondary,44,71,194,30,6,COL0149,Cedar Falls University,2020,,,,UNDRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,57,57,GENERATED
NE_CB_06,Emmett Dumervil,NE,CB,Secondary,22,71,185,23,2,COL0192,Pinehurst Valley Tech,2024,,,,UNDRAFTED,0,ACTIVE,NONE,6,ROTATIONAL,71,76,GENERATED
NE_CB_07,Josiah Noteboom,NE,CB,Secondary,98,69,204,23,0,COL0030,Stonewell University,2026,,,,UNDRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,7,DEPTH,57,57,GENERATED
NE_CB_08,Dwight Merriweather,NE,CB,Secondary,12,70,188,27,3,COL0018,Ashfield A&M,2023,5,26,154,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,8,DEPTH,60,60,GENERATED
NE_CB_09,Wilkes Corrigan,NE,CB,Secondary,62,71,190,23,1,COL0043,Northcrest State,2025,,,,UNDRAFTED,0,CAMP_BODY,NONE,9,CAMP,56,64,GENERATED
NE_CB_10,Spencer Magnusson,NE,CB,Secondary,89,68,200,24,2,COL0011,Fort Grayson A&M,2024,6,22,182,DRAFTED,0,CAMP_BODY,NONE,10,CAMP,67,73,GENERATED
NE_CB_11,Kieran Lemieux,NE,CB,Secondary,45,74,176,25,3,COL0183,Sunderland State,2023,,,,UNDRAFTED,0,CAMP_BODY,NONE,11,CAMP,60,70,GENERATED
NE_S_01,Sherman Henderson,NE,S,Secondary,39,71,206,28,6,COL0061,Havenport College,2020,5,23,151,DRAFTED,0,ACTIVE,NONE,1,STARTER,68,71,GENERATED
NE_S_02,Rashad Fanning,NE,S,Secondary,8,70,212,25,2,COL0136,Larkspur Tech,2024,7,26,218,DRAFTED,0,ACTIVE,PUP,2,STARTER,74,78,GENERATED
NE_S_03,Khalil Hartline,NE,S,Secondary,63,72,194,23,2,COL0224,Foxcroft State Tech,2024,2,2,34,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,75,87,GENERATED
NE_S_04,Deion Prendergast,NE,S,Secondary,14,74,191,25,2,COL0083,Iron Gate Institute,2024,5,22,150,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,66,68,GENERATED
