player_id,position,speed,acceleration,agility,strength,stamina,durability,awareness,football_iq,work_ethic,consistency,anchor,ball_skills,blitzing,block_shedding,break_tackle,carrying,catch_in_traffic,catching,clutch,contact_balance,coverage,decision_making,deep_accuracy,directional,elusiveness,finesse_move,hang_time,kick_accuracy,kick_power,kickoff_power,lead_block,line_calls,man_coverage,medium_accuracy,pass_block,pass_protection,pass_rush,play_action,play_recognition,pocket_presence,power,power_move,press,pressure_handling,punt_accuracy,punt_power,pursuit,receiving,release,route_running,run_block,run_defense,run_support,scrambling,second_level,separation,short_accuracy,snap_accuracy,snap_speed,spectacular_catch,tackling,technique,throw_on_run,throw_power,vision,zone_coverage,data_class
MIA_EDGE_02,EDGE,54,62,73,71,83,83,73,67,73,69,,,,72,,,,,,,70,,,,,83,,,,,,,,,,,63,,,,,57,,,,,60,,,,,69,,,,,,,,,,,,,,,MODELED
MIA_EDGE_03,EDGE,64,65,61,62,69,49,56,53,51,65,,,,67,,,,,,,57,,,,,59,,,,,,,,,,,56,,,,,49,,,,,52,,,,,44,,,,,,,,,,,,,,,MODELED
MIA_EDGE_04,EDGE,68,66,78,69,80,72,61,71,69,61,,,,62,,,,,,,53,,,,,73,,,,,,,,,,,65,,,,,69,,,,,57,,,,,77,,,,,,,,,,,,,,,MODELED
MIA_EDGE_05,EDGE,55,69,60,58,72,55,57,63,81,69,,,,71,,,,,,,61,,,,,44,,,,,,,,,,,54,,,,,61,,,,,52,,,,,44,,,,,,,,,,,,,,,MODELED
MIA_EDGE_06,EDGE,63,62,65,75,85,42,53,56,71,57,,,,48,,,,,,,63,,,,,50,,,,,,,,,,,52,,,,,63,,,,,62,,,,,57,,,,,,,,,,,,,,,MODELED
MIA_EDGE_07,EDGE,65,61,71,81,79,60,68,69,61,64,,,,68,,,,,,,75,,,,,70,,,,,,,,,,,68,,,,,68,,,,,64,,,,,57,,,,,,,,,,,,,,,MODELED
MIA_EDGE_08,EDGE,61,79,73,61,88,80,59,65,68,63,,,,63,,,,,,,69,,,,,59,,,,,,,,,,,65,,,,,57,,,,,70,,,,,53,,,,,,,,,,,,,,,MODELED
MIA_EDGE_09,EDGE,65,60,70,74,77,66,52,56,81,48,,,,60,,,,,,,54,,,,,49,,,,,,,,,,,46,,,,,55,,,,,64,,,,,61,,,,,,,,,,,,,,,MODELED
MIA_DT_01,DT,51,74,64,93,83,82,66,72,63,68,,,,77,,,,,,,,,,,,83,,,,,,,,,,,81,,,,,62,,,,,73,,,,,77,,,,,,,,,,,,,,,MODELED
MIA_DT_02,DT,56,68,66,88,79,86,71,73,80,66,,,,82,,,,,,,,,,,,82,,,,,,,,,,,79,,,,,82,,,,,75,,,,,86,,,,,,,,,,,,,,,MODELED
MIA_DT_03,DT,53,71,65,86,66,59,70,73,69,67,,,,66,,,,,,,,,,,,71,,,,,,,,,,,69,,,,,68,,,,,74,,,,,60,,,,,,,,,,,,,,,MODELED
MIA_DT_04,DT,55,58,69,74,70,89,68,67,48,65,,,,77,,,,,,,,,,,,84,,,,,,,,,,,78,,,,,72,,,,,74,,,,,56,,,,,,,,,,,,,,,MODELED
MIA_DT_05,DT,61,64,75,93,81,80,74,76,77,80,,,,63,,,,,,,,,,,,83,,,,,,,,,,,83,,,,,73,,,,,83,,,,,77,,,,,,,,,,,,,,,MODELED
MIA_DT_06,DT,49,49,45,82,76,59,58,57,66,55,,,,71,,,,,,,,,,,,56,,,,,,,,,,,60,,,,,57,,,,,59,,,,,67,,,,,,,,,,,,,,,MODELED
MIA_DT_07,DT,43,61,50,73,72,64,56,76,71,55,,,,71,,,,,,,,,,,,62,,,,,,,,,,,53,,,,,69,,,,,56,,,,,66,,,,,,,,,,,,,,,MODELED
MIA_DT_08,DT,52,54,48,76,72,58,56,64,52,70,,,,52,,,,,,,,,,,,61,,,,,,,,,,,52,,,,,55,,,,,51,,,,,49,,,,,,,,,,,,,,,MODELED
MIA_LB_01,LB,61,73,71,64,72,78,49,68,44,70,,,52,78,,,,,,,,,,,,,,,,,,,73,,,,,,68,,,,,,,,57,,,,,,,,,,,,,,71,,,,,61,MODELED
MIA_LB_02,LB,67,66,64,60,88,79,57,78,99,54,,,60,54,,,,,,,,,,,,,,,,,,,66,,,,,,62,,,,,,,,43,,,,,,,,,,,,,,68,,,,,65,MODELED
MIA_LB_03,LB,85,70,86,79,71,76,71,69,74,64,,,83,76,,,,,,,,,,,,,,,,,,,73,,,,,,70,,,,,,,,70,,,,,,,,,,,,,,63,,,,,60,MODELED
MIA_LB_04,LB,60,57,62,73,82,83,63,60,66,59,,,69,75,,,,,,,,,,,,,,,,,,,62,,,,,,56,,,,,,,,73,,,,,,,,,,,,,,67,,,,,70,MODELED
MIA_LB_05,LB,74,70,66,76,61,95,72,66,93,65,,,74,71,,,,,,,,,,,,,,,,,,,70,,,,,,68,,,,,,,,65,,,,,,,,,,,,,,73,,,,,67,MODELED
MIA_LB_06,LB,55,54,61,65,80,78,55,54,77,52,,,57,57,,,,,,,,,,,,,,,,,,,65,,,,,,67,,,,,,,,66,,,,,,,,,,,,,,54,,,,,56,MODELED
MIA_LB_07,LB,58,50,51,59,77,37,58,40,53,64,,,63,51,,,,,,,,,,,,,,,,,,,46,,,,,,64,,,,,,,,57,,,,,,,,,,,,,,49,,,,,58,MODELED
MIA_LB_08,LB,65,63,58,60,84,99,54,54,81,61,,,58,64,,,,,,,,,,,,,,,,,,,56,,,,,,64,,,,,,,,74,,,,,,,,,,,,,,70,,,,,73,MODELED
MIA_CB_01,CB,92,79,85,71,77,66,81,72,64,80,,69,,,,,,,,,,,,,,,,,,,,,59,,,,,,67,,,,89,,,,,,,,,,,,,,,,,,69,,,,,74,MODELED
MIA_CB_02,CB,78,86,82,67,75,70,80,76,58,61,,67,,,,,,,,,,,,,,,,,,,,,68,,,,,,61,,,,68,,,,,,,,,,,,,,,,,,76,,,,,68,MODELED
MIA_CB_03,CB,99,84,95,84,89,83,92,92,72,71,,93,,,,,,,,,,,,,,,,,,,,,75,,,,,,88,,,,86,,,,,,,,,,,,,,,,,,80,,,,,92,MODELED
MIA_CB_04,CB,70,65,62,56,77,84,63,53,40,84,,62,,,,,,,,,,,,,,,,,,,,,65,,,,,,76,,,,76,,,,,,,,,,,,,,,,,,60,,,,,60,MODELED
MIA_CB_05,CB,77,73,81,62,78,77,57,72,57,66,,73,,,,,,,,,,,,,,,,,,,,,72,,,,,,67,,,,70,,,,,,,,,,,,,,,,,,64,,,,,66,MODELED
MIA_CB_06,CB,66,64,59,51,79,82,48,61,77,58,,59,,,,,,,,,,,,,,,,,,,,,47,,,,,,57,,,,69,,,,,,,,,,,,,,,,,,56,,,,,73,MODELED
MIA_CB_07,CB,80,68,77,66,69,63,75,63,82,70,,59,,,,,,,,,,,,,,,,,,,,,65,,,,,,68,,,,71,,,,,,,,,,,,,,,,,,66,,,,,60,MODELED
MIA_CB_08,CB,69,67,73,60,81,77,67,66,66,52,,60,,,,,,,,,,,,,,,,,,,,,69,,,,,,54,,,,69,,,,,,,,,,,,,,,,,,70,,,,,68,MODELED
MIA_CB_09,CB,66,61,57,42,81,47,54,50,58,58,,66,,,,,,,,,,,,,,,,,,,,,59,,,,,,44,,,,55,,,,,,,,,,,,,,,,,,68,,,,,60,MODELED
MIA_CB_10,CB,73,65,66,52,79,65,51,60,31,55,,52,,,,,,,,,,,,,,,,,,,,,59,,,,,,58,,,,57,,,,,,,,,,,,,,,,,,71,,,,,51,MODELED
MIA_CB_11,CB,73,72,60,48,72,56,53,46,78,53,,56,,,,,,,,,,,,,,,,,,,,,56,,,,,,48,,,,68,,,,,,,,,,,,,,,,,,45,,,,,42,MODELED
MIA_S_01,S,63,72,62,54,75,61,64,68,52,69,,55,,,,,,,,,,,,,,,,,,,,,55,,,,,,55,,,,69,,,,,,,,,,68,,,,,,,,73,,,,,70,MODELED
MIA_S_02,S,80,84,83,77,84,86,73,84,67,60,,72,,,,,,,,,,,,,,,,,,,,,89,,,,,,78,,,,85,,,,,,,,,,60,,,,,,,,79,,,,,69,MODELED
MIA_S_03,S,68,65,85,68,82,46,80,69,71,69,,62,,,,,,,,,,,,,,,,,,,,,70,,,,,,75,,,,65,,,,,,,,,,63,,,,,,,,65,,,,,59,MODELED
MIA_S_04,S,71,78,73,73,83,56,76,55,81,66,,67,,,,,,,,,,,,,,,,,,,,,71,,,,,,68,,,,65,,,,,,,,,,59,,,,,,,,69,,,,,70,MODELED
MIA_S_05,S,70,83,74,66,74,66,55,64,60,70,,73,,,,,,,,,,,,,,,,,,,,,68,,,,,,63,,,,63,,,,,,,,,,71,,,,,,,,54,,,,,60,MODELED
MIA_S_06,S,68,73,65,63,80,70,54,60,70,54,,60,,,,,,,,,,,,,,,,,,,,,63,,,,,,63,,,,61,,,,,,,,,,56,,,,,,,,69,,,,,72,MODELED
MIA_S_07,S,70,57,66,67,76,53,48,56,77,67,,56,,,,,,,,,,,,,,,,,,,,,66,,,,,,63,,,,67,,,,,,,,,,58,,,,,,,,59,,,,,51,MODELED
MIA_K_01,K,68,44,52,54,66,78,68,62,62,67,,,,,,,,,74,,,,,,,,,75,62,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODELED
MIA_K_02,K,44,43,42,50,83,64,60,63,72,74,,,,,,,,,65,,,,,,,,,61,72,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODELED
MIA_P_01,P,41,49,61,58,71,42,67,65,68,58,,,,,,,,,,,,,,83,,,62,,,,,,,,,,,,,,,,,,59,68,,,,,,,,,,,,,,,,,,,,,MODELED
MIA_P_02,P,30,31,43,32,78,65,63,57,69,57,,,,,,,,,,,,,,54,,,58,,,,,,,,,,,,,,,,,,43,65,,,,,,,,,,,,,,,,,,,,,MODELED
MIA_LS_01,LS,75,57,60,87,80,63,76,75,57,84,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,72,,,,,,,,MODELED
NE_QB_01,QB,63,75,72,54,74,78,69,71,74,79,,,,,,,,,,,,71,61,,,,,,,,,,,74,,,,74,,67,,,,77,,,,,,,,,,74,,,66,,,,,,69,78,,,MODELED
NE_QB_02,QB,68,61,69,45,93,62,65,62,71,66,,,,,,,,,,,,60,77,,,,,,,,,,,65,,,,70,,79,,,,64,,,,,,,,,,56,,,66,,,,,,63,63,,,MODELED
NE_QB_03,QB,49,57,47,48,61,57,53,55,69,52,,,,,,,,,,,,52,56,,,,,,,,,,,39,,,,51,,71,,,,61,,,,,,,,,,57,,,69,,,,,,58,64,,,MODELED
NE_QB_04,QB,55,48,49,47,84,66,39,52,55,59,,,,,,,,,,,,51,59,,,,,,,,,,,49,,,,45,,50,,,,64,,,,,,,,,,63,,,55,,,,,,48,43,,,MODELED
NE_RB_01,RB,99,90,87,88,83,65,97,97,83,93,,,,,98,99,,,,99,,,,,83,,,,,,,,,,,94,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,95,,MODELED
NE_RB_02,RB,68,69,61,64,77,75,57,66,99,65,,,,,60,54,,,,72,,,,,64,,,,,,,,,,,63,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,56,,MODELED
NE_RB_03,RB,87,66,74,63,85,73,55,62,82,60,,,,,69,75,,,,61,,,,,65,,,,,,,,,,,70,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,71,,MODELED
NE_RB_04,RB,77,88,71,65,88,70,67,62,71,49,,,,,71,70,,,,75,,,,,67,,,,,,,,,,,52,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,68,,MODELED
NE_RB_05,RB,71,60,58,59,58,75,57,59,76,57,,,,,54,61,,,,52,,,,,62,,,,,,,,,,,71,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,57,,MODELED
NE_FB_01,FB,69,75,75,87,92,78,81,77,53,69,,,,,,76,,,,88,,,,,,,,,,,99,,,,,75,,,,,,,,,,,,64,,,83,,,,,,,,,,,,,,,,MODELED
NE_WR_01,WR,97,84,91,69,89,69,80,75,45,74,,,,,,,79,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,72,65,,,,,81,,,,98,,,,,,,MODELED
NE_WR_02,WR,95,95,97,79,82,63,94,94,72,75,,,,,,,88,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,77,84,,,,,80,,,,85,,,,,,,MODELED
NE_WR_03,WR,92,91,84,74,93,79,83,92,48,65,,,,,,,60,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,67,78,,,,,76,,,,64,,,,,,,MODELED
NE_WR_04,WR,74,76,76,57,78,68,61,67,95,52,,,,,,,81,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,72,64,,,,,64,,,,79,,,,,,,MODELED
NE_WR_05,WR,70,77,69,59,60,55,68,74,82,80,,,,,,,59,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,60,66,,,,,73,,,,67,,,,,,,MODELED
NE_WR_06,WR,99,92,77,80,82,72,77,81,84,61,,,,,,,78,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,82,77,,,,,84,,,,68,,,,,,,MODELED
NE_WR_07,WR,61,74,78,60,76,81,63,60,67,69,,,,,,,66,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,67,60,,,,,67,,,,67,,,,,,,MODELED
NE_WR_08,WR,75,67,79,52,88,58,54,64,95,62,,,,,,,50,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,57,70,,,,,58,,,,65,,,,,,,MODELED
NE_WR_09,WR,56,65,59,45,72,77,48,43,68,48,,,,,,,62,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,39,48,,,,,47,,,,52,,,,,,,MODELED
NE_WR_10,WR,64,51,65,53,81,42,51,52,77,59,,,,,,,41,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,64,72,,,,,60,,,,62,,,,,,,MODELED
NE_WR_11,WR,86,65,58,61,76,66,60,66,72,56,,,,,,,61,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,68,66,,,,,59,,,,57,,,,,,,MODELED
NE_TE_01,TE,88,76,87,90,83,73,91,77,60,79,,,,,,,91,81,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,77,94,93,,,,,93,,,,76,,,,,,,MODELED
NE_TE_02,TE,68,64,67,67,82,94,70,68,93,64,,,,,,,75,75,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,63,65,77,,,,,64,,,,70,,,,,,,MODELED
NE_TE_03,TE,63,74,72,70,76,85,73,77,45,68,,,,,,,90,66,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,73,80,61,,,,,66,,,,68,,,,,,,MODELED
NE_TE_04,TE,76,68,71,74,90,79,55,67,85,70,,,,,,,68,68,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,64,57,65,,,,,69,,,,52,,,,,,,MODELED
NE_TE_05,TE,64,55,60,66,81,65,65,71,55,71,,,,,,,68,63,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,62,67,72,,,,,57,,,,63,,,,,,,MODELED
NE_TE_06,TE,62,67,58,72,93,60,69,57,63,56,,,,,,,74,64,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,58,67,64,,,,,54,,,,66,,,,,,,MODELED
NE_OT_01,OT,53,55,68,86,74,72,71,68,71,75,76,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,60,,,,,,,,,,59,,,,68,,,,,,,60,,,,,MODELED
NE_OT_02,OT,52,65,71,97,81,91,77,87,64,75,78,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,82,,,,,,,,,,85,,,,76,,,,,,,72,,,,,MODELED
NE_OT_03,OT,56,66,63,88,87,74,76,71,61,93,75,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,83,,,,,,,,,,75,,,,76,,,,,,,83,,,,,MODELED
NE_OT_04,OT,48,42,63,76,80,77,53,58,57,66,69,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,67,,,,,,,,,,60,,,,61,,,,,,,43,,,,,MODELED
NE_OT_05,OT,47,40,61,70,78,89,71,60,87,64,59,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,63,,,,,,,,,,77,,,,68,,,,,,,68,,,,,MODELED
NE_OT_06,OT,44,49,53,77,75,84,57,64,93,59,64,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,67,,,,,,,,,,64,,,,66,,,,,,,58,,,,,MODELED
NE_OG_01,OG,65,57,59,94,78,79,79,87,77,61,54,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,82,,,,,,,,,,78,,,,66,,,,,,,91,,,,,MODELED
NE_OG_02,OG,59,55,64,84,79,65,68,84,77,75,69,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,70,,,,,,,,,,82,,,,75,,,,,,,82,,,,,MODELED
NE_OG_03,OG,40,54,53,72,89,69,55,71,64,67,63,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,70,,,,,,,,,,74,,,,62,,,,,,,74,,,,,MODELED
NE_OG_04,OG,53,55,51,82,85,72,58,79,67,69,72,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,60,,,,,,,,,,62,,,,68,,,,,,,70,,,,,MODELED
NE_OG_05,OG,56,42,59,78,73,75,66,63,60,61,52,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,64,,,,,,,,,,61,,,,75,,,,,,,69,,,,,MODELED
NE_OG_06,OG,46,44,54,73,79,73,64,56,66,43,55,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,64,,,,,,,,,,68,,,,56,,,,,,,62,,,,,MODELED
NE_C_01,C,65,62,61,97,98,79,86,87,67,65,86,,,,,,,,,,,,,,,,,,,,,72,,,79,,,,,,80,,,,,,,,,,70,,,,,,,81,,,,84,,,,,MODELED
NE_C_02,C,57,59,62,83,92,55,65,60,80,70,57,,,,,,,,,,,,,,,,,,,,,64,,,62,,,,,,55,,,,,,,,,,67,,,,,,,65,,,,66,,,,,MODELED
NE_C_03,C,32,52,27,72,78,53,57,60,45,80,56,,,,,,,,,,,,,,,,,,,,,64,,,65,,,,,,65,,,,,,,,,,53,,,,,,,64,,,,67,,,,,MODELED
NE_EDGE_01,EDGE,81,93,74,92,63,66,81,79,64,57,,,,65,,,,,,,88,,,,,83,,,,,,,,,,,78,,,,,87,,,,,88,,,,,73,,,,,,,,,,,,,,,MODELED
NE_EDGE_02,EDGE,80,81,92,92,82,53,83,79,74,78,,,,68,,,,,,,98,,,,,62,,,,,,,,,,,90,,,,,84,,,,,82,,,,,79,,,,,,,,,,,,,,,MODELED
NE_EDGE_03,EDGE,71,69,73,74,82,80,75,67,78,57,,,,72,,,,,,,63,,,,,63,,,,,,,,,,,74,,,,,57,,,,,63,,,,,69,,,,,,,,,,,,,,,MODELED
NE_EDGE_04,EDGE,64,82,72,78,80,70,76,68,56,69,,,,82,,,,,,,62,,,,,74,,,,,,,,,,,74,,,,,82,,,,,76,,,,,63,,,,,,,,,,,,,,,MODELED
NE_EDGE_05,EDGE,70,67,65,81,69,87,73,55,56,60,,,,75,,,,,,,60,,,,,59,,,,,,,,,,,69,,,,,68,,,,,68,,,,,61,,,,,,,,,,,,,,,MODELED
NE_EDGE_06,EDGE,71,62,68,63,69,83,62,56,58,68,,,,54,,,,,,,55,,,,,65,,,,,,,,,,,66,,,,,53,,,,,52,,,,,52,,,,,,,,,,,,,,,MODELED
NE_EDGE_07,EDGE,74,66,67,78,90,85,69,68,59,67,,,,75,,,,,,,66,,,,,54,,,,,,,,,,,56,,,,,77,,,,,63,,,,,54,,,,,,,,,,,,,,,MODELED
NE_EDGE_08,EDGE,53,59,59,68,70,61,49,55,50,42,,,,58,,,,,,,45,,,,,43,,,,,,,,,,,63,,,,,47,,,,,59,,,,,48,,,,,,,,,,,,,,,MODELED
NE_EDGE_09,EDGE,59,71,70,67,68,70,56,67,68,55,,,,69,,,,,,,59,,,,,53,,,,,,,,,,,69,,,,,54,,,,,53,,,,,78,,,,,,,,,,,,,,,MODELED
NE_DT_01,DT,70,75,70,96,91,41,78,72,90,67,,,,69,,,,,,,,,,,,86,,,,,,,,,,,81,,,,,90,,,,,75,,,,,81,,,,,,,,,,,,,,,MODELED
NE_DT_02,DT,60,63,52,89,85,52,63,67,75,66,,,,67,,,,,,,,,,,,75,,,,,,,,,,,62,,,,,83,,,,,71,,,,,79,,,,,,,,,,,,,,,MODELED
NE_DT_03,DT,62,54,66,79,77,86,70,69,71,72,,,,77,,,,,,,,,,,,78,,,,,,,,,,,65,,,,,48,,,,,81,,,,,71,,,,,,,,,,,,,,,MODELED
NE_DT_04,DT,56,68,52,85,77,64,63,63,70,64,,,,55,,,,,,,,,,,,77,,,,,,,,,,,74,,,,,73,,,,,70,,,,,67,,,,,,,,,,,,,,,MODELED
NE_DT_05,DT,42,56,60,82,79,99,54,67,86,55,,,,68,,,,,,,,,,,,66,,,,,,,,,,,85,,,,,58,,,,,72,,,,,68,,,,,,,,,,,,,,,MODELED
NE_DT_06,DT,40,49,39,69,72,67,61,73,55,53,,,,49,,,,,,,,,,,,44,,,,,,,,,,,51,,,,,56,,,,,59,,,,,60,,,,,,,,,,,,,,,MODELED
NE_DT_07,DT,48,44,49,80,73,73,57,56,81,67,,,,65,,,,,,,,,,,,60,,,,,,,,,,,60,,,,,60,,,,,57,,,,,70,,,,,,,,,,,,,,,MODELED
NE_DT_08,DT,50,53,48,71,69,66,48,51,70,55,,,,52,,,,,,,,,,,,53,,,,,,,,,,,53,,,,,62,,,,,72,,,,,55,,,,,,,,,,,,,,,MODELED
NE_LB_01,LB,92,82,95,84,83,84,93,85,50,71,,,82,88,,,,,,,,,,,,,,,,,,,86,,,,,,89,,,,,,,,88,,,,,,,,,,,,,,93,,,,,99,MODELED
NE_LB_02,LB,73,75,72,76,86,61,71,82,87,72,,,80,81,,,,,,,,,,,,,,,,,,,84,,,,,,62,,,,,,,,75,,,,,,,,,,,,,,86,,,,,72,MODELED
NE_LB_03,LB,77,79,85,67,89,79,77,63,83,59,,,71,81,,,,,,,,,,,,,,,,,,,74,,,,,,83,,,,,,,,70,,,,,,,,,,,,,,78,,,,,62,MODELED
NE_LB_04,LB,77,77,75,91,80,70,78,85,76,68,,,81,88,,,,,,,,,,,,,,,,,,,75,,,,,,83,,,,,,,,74,,,,,,,,,,,,,,72,,,,,84,MODELED
NE_LB_05,LB,73,69,80,62,62,73,63,58,71,70,,,64,64,,,,,,,,,,,,,,,,,,,64,,,,,,60,,,,,,,,65,,,,,,,,,,,,,,58,,,,,75,MODELED
NE_LB_06,LB,68,66,63,56,72,99,48,52,71,56,,,65,52,,,,,,,,,,,,,,,,,,,62,,,,,,56,,,,,,,,58,,,,,,,,,,,,,,70,,,,,66,MODELED
NE_LB_07,LB,57,51,46,62,70,72,38,51,80,54,,,56,51,,,,,,,,,,,,,,,,,,,53,,,,,,66,,,,,,,,59,,,,,,,,,,,,,,50,,,,,52,MODELED
NE_LB_08,LB,64,56,60,56,78,83,56,52,89,52,,,57,63,,,,,,,,,,,,,,,,,,,64,,,,,,60,,,,,,,,52,,,,,,,,,,,,,,68,,,,,72,MODELED
NE_CB_01,CB,68,84,83,54,80,64,65,75,48,71,,63,,,,,,,,,,,,,,,,,,,,,81,,,,,,68,,,,65,,,,,,,,,,,,,,,,,,58,,,,,66,MODELED
NE_CB_02,CB,73,80,72,60,86,70,68,69,65,74,,59,,,,,,,,,,,,,,,,,,,,,68,,,,,,65,,,,78,,,,,,,,,,,,,,,,,,86,,,,,79,MODELED
NE_CB_03,CB,85,92,87,62,89,54,78,71,83,71,,83,,,,,,,,,,,,,,,,,,,,,79,,,,,,83,,,,79,,,,,,,,,,,,,,,,,,84,,,,,76,MODELED
NE_CB_04,CB,81,78,83,60,83,82,59,85,72,85,,76,,,,,,,,,,,,,,,,,,,,,69,,,,,,77,,,,77,,,,,,,,,,,,,,,,,,75,,,,,73,MODELED
NE_CB_05,CB,61,66,63,39,76,70,63,68,80,62,,61,,,,,,,,,,,,,,,,,,,,,63,,,,,,67,,,,63,,,,,,,,,,,,,,,,,,57,,,,,63,MODELED
NE_CB_06,CB,73,90,85,59,85,29,75,69,68,86,,78,,,,,,,,,,,,,,,,,,,,,75,,,,,,78,,,,65,,,,,,,,,,,,,,,,,,65,,,,,72,MODELED
NE_CB_07,CB,61,70,66,52,75,75,52,44,74,63,,53,,,,,,,,,,,,,,,,,,,,,56,,,,,,64,,,,43,,,,,,,,,,,,,,,,,,60,,,,,53,MODELED
NE_CB_08,CB,64,77,70,49,60,48,69,59,98,61,,59,,,,,,,,,,,,,,,,,,,,,54,,,,,,56,,,,66,,,,,,,,,,,,,,,,,,57,,,,,57,MODELED
NE_CB_09,CB,68,69,69,57,83,70,47,48,61,50,,53,,,,,,,,,,,,,,,,,,,,,56,,,,,,59,,,,53,,,,,,,,,,,,,,,,,,46,,,,,52,MODELED
NE_CB_10,CB,83,75,81,61,75,76,70,62,67,57,,80,,,,,,,,,,,,,,,,,,,,,67,,,,,,62,,,,54,,,,,,,,,,,,,,,,,,69,,,,,66,MODELED
NE_CB_11,CB,68,59,60,49,67,97,62,56,71,51,,66,,,,,,,,,,,,,,,,,,,,,68,,,,,,67,,,,65,,,,,,,,,,,,,,,,,,55,,,,,43,MODELED
NE_S_01,S,74,64,68,59,87,73,67,74,78,59,,79,,,,,,,,,,,,,,,,,,,,,67,,,,,,62,,,,64,,,,,,,,,,66,,,,,,,,62,,,,,59,MODELED
NE_S_02,S,68,72,72,72,86,62,76,70,76,53,,69,,,,,,,,,,,,,,,,,,,,,83,,,,,,78,,,,63,,,,,,,,,,83,,,,,,,,72,,,,,79,MODELED
NE_S_03,S,73,76,77,56,99,70,77,71,47,72,,79,,,,,,,,,,,,,,,,,,,,,80,,,,,,74,,,,65,,,,,,,,,,62,,,,,,,,79,,,,,79,MODELED
NE_S_04,S,75,73,71,61,79,60,64,67,45,74,,55,,,,,,,,,,,,,,,,,,,,,62,,,,,,61,,,,70,,,,,,,,,,76,,,,,,,,65,,,,,83,MODELED
NE_S_05,S,70,87,80,62,72,56,54,48,68,78,,65,,,,,,,,,,,,,,,,,,,,,48,,,,,,60,,,,62,,,,,,,,,,69,,,,,,,,59,,,,,57,MODELED
NE_S_06,S,50,52,62,56,72,76,44,53,61,56,,52,,,,,,,,,,,,,,,,,,,,,56,,,,,,57,,,,56,,,,,,,,,,51,,,,,,,,60,,,,,59,MODELED
NE_S_07,S,72,62,74,59,79,40,56,64,70,70,,65,,,,,,,,,,,,,,,,,,,,,74,,,,,,82,,,,69,,,,,,,,,,68,,,,,,,,67,,,,,55,MODELED
NE_K_01,K,50,57,61,56,82,58,81,75,70,78,,,,,,,,,76,,,,,,,,,84,77,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODELED
NE_K_02,K,30,48,44,53,69,64,60,57,76,59,,,,,,,,,59,,,,,,,,,60,62,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODELED
NE_P_01,P,36,49,44,51,94,63,73,70,60,72,,,,,,,,,,,,,,68,,,60,,,,,,,,,,,,,,,,,,71,73,,,,,,,,,,,,,,,,,,,,,MODELED
NE_P_02,P,32,48,29,41,75,74,52,61,61,56,,,,,,,,,,,,,,56,,,58,,,,,,,,,,,,,,,,,,36,61,,,,,,,,,,,,,,,,,,,,,MODELED
NE_LS_01,LS,54,57,52,75,78,60,67,62,59,65,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,71,,,,,,,,MODELED
