player_id,team_id,morale,playing_time_satisfaction,contract_satisfaction,coach_trust,locker_room_influence,trade_request,holdout_risk,data_class
NYG_EDGE_01,NYG,90,80,57,47,65,0,23,MODELED
NYG_EDGE_02,NYG,75,84,54,67,62,0,14,MODELED
NYG_EDGE_03,NYG,63,42,66,71,39,0,0,MODELED
NYG_EDGE_04,NYG,74,75,55,78,40,0,4,MODELED
NYG_EDGE_05,NYG,62,59,43,63,38,0,0,MODELED
NYG_EDGE_06,NYG,47,60,75,78,60,0,1,MODELED
NYG_EDGE_07,NYG,49,50,76,49,9,0,4,MODELED
NYG_EDGE_08,NYG,43,47,41,37,50,0,8,MODELED
NYG_EDGE_09,NYG,37,50,71,35,11,0,1,MODELED
NYG_DT_01,NYG,93,66,65,62,43,0,12,MODELED
NYG_DT_02,NYG,70,77,65,65,27,0,14,MODELED
NYG_DT_03,NYG,63,99,65,68,31,0,12,MODELED
NYG_DT_04,NYG,71,80,47,74,34,0,0,MODELED
NYG_DT_05,NYG,60,67,74,68,38,0,28,MODELED
NYG_DT_06,NYG,52,35,72,46,14,0,16,MODELED
NYG_DT_07,NYG,25,25,46,59,7,0,5,MODELED
NYG_DT_08,NYG,37,42,44,73,44,0,30,MODELED
NYG_LB_01,NYG,74,94,62,64,51,0,0,MODELED
NYG_LB_02,NYG,92,72,84,68,46,0,17,MODELED
NYG_LB_03,NYG,47,61,74,43,60,0,8,MODELED
NYG_LB_04,NYG,77,61,62,53,23,0,0,MODELED
NYG_LB_05,NYG,66,54,63,73,21,0,5,MODELED
NYG_LB_06,NYG,44,41,65,73,37,0,25,MODELED
NYG_LB_07,NYG,45,41,49,68,31,0,9,MODELED
NYG_LB_08,NYG,57,42,72,35,1,0,13,MODELED
NYG_CB_01,NYG,89,54,59,58,36,0,16,MODELED
NYG_CB_02,NYG,72,66,25,69,44,0,11,MODELED
NYG_CB_03,NYG,92,99,44,96,41,0,8,MODELED
NYG_CB_04,NYG,75,74,52,80,33,0,16,MODELED
NYG_CB_05,NYG,56,57,51,58,52,0,23,MODELED
NYG_CB_06,NYG,69,63,55,54,35,0,14,MODELED
NYG_CB_07,NYG,41,37,63,81,25,0,0,MODELED
NYG_CB_08,NYG,45,58,62,74,56,0,12,MODELED
NYG_CB_09,NYG,53,76,55,55,24,0,10,MODELED
NYG_CB_10,NYG,51,33,59,66,40,0,0,MODELED
NYG_CB_11,NYG,21,46,48,61,17,0,12,MODELED
NYG_S_01,NYG,93,80,69,66,25,0,9,MODELED
NYG_S_02,NYG,79,87,65,75,83,0,10,MODELED
NYG_S_03,NYG,80,69,50,67,65,0,5,MODELED
NYG_S_04,NYG,70,71,84,53,34,0,5,MODELED
NYG_S_05,NYG,66,53,48,81,39,0,8,MODELED
NYG_S_06,NYG,57,30,73,67,6,0,8,MODELED
NYG_S_07,NYG,52,43,80,97,15,0,1,MODELED
NYG_K_01,NYG,91,93,67,67,45,0,16,MODELED
NYG_K_02,NYG,81,67,60,90,60,0,10,MODELED
NYG_P_01,NYG,74,78,73,89,30,0,1,MODELED
NYG_P_02,NYG,52,66,42,89,66,0,8,MODELED
NYG_LS_01,NYG,75,80,39,62,33,0,11,MODELED
CHI_QB_01,CHI,78,83,48,62,63,0,24,MODELED
CHI_QB_02,CHI,84,63,63,74,15,0,0,MODELED
CHI_QB_03,CHI,52,39,73,79,39,0,8,MODELED
CHI_QB_04,CHI,48,38,55,67,7,0,26,MODELED
CHI_RB_01,CHI,86,89,28,53,87,0,0,MODELED
CHI_RB_02,CHI,66,44,39,61,29,0,12,MODELED
CHI_RB_03,CHI,61,62,57,49,34,0,2,MODELED
CHI_RB_04,CHI,40,64,82,84,62,0,2,MODELED
CHI_RB_05,CHI,31,58,57,51,13,0,7,MODELED
CHI_FB_01,CHI,90,85,63,55,88,0,18,MODELED
CHI_WR_01,CHI,71,98,53,56,66,0,10,MODELED
CHI_WR_02,CHI,79,82,51,57,41,0,0,MODELED
CHI_WR_03,CHI,93,69,92,62,67,0,19,MODELED
CHI_WR_04,CHI,69,67,47,52,74,0,8,MODELED
CHI_WR_05,CHI,76,60,56,58,85,0,14,MODELED
CHI_WR_06,CHI,37,56,53,77,24,0,6,MODELED
CHI_WR_07,CHI,59,43,35,65,57,0,2,MODELED
CHI_WR_08,CHI,48,71,68,75,19,0,0,MODELED
CHI_WR_09,CHI,49,18,59,45,23,0,7,MODELED
CHI_WR_10,CHI,69,49,74,66,21,0,1,MODELED
CHI_WR_11,CHI,61,52,80,79,34,0,2,MODELED
CHI_TE_01,CHI,70,79,82,97,35,0,14,MODELED
CHI_TE_02,CHI,53,59,70,66,43,0,5,MODELED
CHI_TE_03,CHI,52,69,87,57,45,0,20,MODELED
CHI_TE_04,CHI,57,51,63,55,56,0,0,MODELED
CHI_TE_05,CHI,53,60,69,72,10,0,12,MODELED
CHI_TE_06,CHI,9,36,68,78,44,0,11,MODELED
CHI_OT_01,CHI,72,62,59,59,55,0,0,MODELED
CHI_OT_02,CHI,78,75,60,73,19,0,11,MODELED
CHI_OT_03,CHI,82,70,63,69,100,0,27,MODELED
CHI_OT_04,CHI,69,55,75,45,48,0,5,MODELED
CHI_OT_05,CHI,46,74,65,73,26,0,0,MODELED
CHI_OT_06,CHI,39,26,45,54,30,0,0,MODELED
CHI_OG_01,CHI,82,82,80,52,63,0,3,MODELED
CHI_OG_02,CHI,63,89,53,71,65,0,6,MODELED
CHI_OG_03,CHI,60,76,70,71,38,0,9,MODELED
CHI_OG_04,CHI,79,72,55,71,55,0,1,MODELED
CHI_OG_05,CHI,52,64,49,61,57,0,19,MODELED
CHI_OG_06,CHI,30,12,62,60,40,0,1,MODELED
CHI_C_01,CHI,67,87,49,52,55,0,6,MODELED
CHI_C_02,CHI,72,54,97,75,57,0,2,MODELED
CHI_C_03,CHI,45,50,66,54,42,0,2,MODELED
CHI_EDGE_01,CHI,84,96,33,53,43,0,10,MODELED
CHI_EDGE_02,CHI,77,71,67,60,45,0,8,MODELED
CHI_EDGE_03,CHI,67,54,85,79,41,0,19,MODELED
CHI_EDGE_04,CHI,44,61,69,53,44,0,13,MODELED
CHI_EDGE_05,CHI,55,77,70,72,64,0,0,MODELED
CHI_EDGE_06,CHI,47,53,71,53,11,0,5,MODELED
CHI_EDGE_07,CHI,31,53,64,76,33,0,16,MODELED
CHI_EDGE_08,CHI,43,19,61,70,14,0,0,MODELED
CHI_EDGE_09,CHI,41,38,55,79,1,0,7,MODELED
CHI_DT_01,CHI,98,86,25,57,56,0,0,MODELED
CHI_DT_02,CHI,91,80,32,80,39,0,32,MODELED
CHI_DT_03,CHI,76,65,56,62,55,0,2,MODELED
CHI_DT_04,CHI,56,47,100,82,24,0,16,MODELED
CHI_DT_05,CHI,66,74,53,40,43,0,0,MODELED
CHI_DT_06,CHI,73,24,77,46,22,0,0,MODELED
CHI_DT_07,CHI,34,55,57,44,1,0,0,MODELED
CHI_DT_08,CHI,33,50,70,57,24,0,4,MODELED
CHI_LB_01,CHI,69,81,65,54,51,0,2,MODELED
CHI_LB_02,CHI,74,87,44,60,43,0,5,MODELED
CHI_LB_03,CHI,75,70,60,67,40,0,15,MODELED
CHI_LB_04,CHI,63,61,41,61,39,0,0,MODELED
CHI_LB_05,CHI,79,64,53,94,47,0,19,MODELED
CHI_LB_06,CHI,49,50,74,83,15,0,0,MODELED
CHI_LB_07,CHI,38,35,80,75,8,0,16,MODELED
CHI_LB_08,CHI,54,40,72,53,42,0,4,MODELED
CHI_CB_01,CHI,84,70,75,85,79,0,21,MODELED
CHI_CB_02,CHI,83,65,68,72,21,0,9,MODELED
CHI_CB_03,CHI,74,78,65,84,79,0,0,MODELED
CHI_CB_04,CHI,48,69,55,65,46,0,0,MODELED
CHI_CB_05,CHI,70,64,54,79,28,0,14,MODELED
CHI_CB_06,CHI,62,52,66,73,43,0,0,MODELED
CHI_CB_07,CHI,48,70,79,62,35,0,0,MODELED
CHI_CB_08,CHI,53,40,76,78,26,0,3,MODELED
CHI_CB_09,CHI,46,34,83,83,51,0,24,MODELED
CHI_CB_10,CHI,62,53,62,31,14,0,11,MODELED
CHI_CB_11,CHI,41,50,53,76,29,0,14,MODELED
CHI_S_01,CHI,80,84,61,57,45,0,14,MODELED
CHI_S_02,CHI,73,73,61,70,57,0,8,MODELED
CHI_S_03,CHI,66,40,40,63,36,0,13,MODELED
CHI_S_04,CHI,76,48,69,57,66,0,10,MODELED
CHI_S_05,CHI,53,63,93,78,33,0,12,MODELED
CHI_S_06,CHI,56,33,85,62,43,0,3,MODELED
CHI_S_07,CHI,52,46,60,56,15,0,3,MODELED
CHI_K_01,CHI,78,93,67,86,38,0,20,MODELED
CHI_K_02,CHI,62,55,56,73,65,0,22,MODELED
CHI_P_01,CHI,85,97,51,70,68,0,1,MODELED
CHI_P_02,CHI,53,44,93,88,36,0,14,MODELED
CHI_LS_01,CHI,69,82,73,78,55,0,9,MODELED
DET_QB_01,DET,94,71,53,47,74,0,14,MODELED
DET_QB_02,DET,58,59,67,65,52,0,10,MODELED
DET_QB_03,DET,53,61,41,74,2,0,18,MODELED
DET_QB_04,DET,27,40,60,72,41,0,14,MODELED
DET_RB_01,DET,88,87,71,73,68,0,0,MODELED
DET_RB_02,DET,75,55,64,100,31,0,20,MODELED
DET_RB_03,DET,54,85,70,75,36,0,5,MODELED
DET_RB_04,DET,29,52,68,74,31,0,4,MODELED
DET_RB_05,DET,65,31,69,63,13,0,3,MODELED
DET_FB_01,DET,75,100,80,100,56,0,0,MODELED
DET_WR_01,DET,74,64,59,68,8,0,0,MODELED
DET_WR_02,DET,89,80,23,68,61,0,0,MODELED
DET_WR_03,DET,91,78,47,72,67,0,1,MODELED
DET_WR_04,DET,78,79,57,56,53,0,11,MODELED
DET_WR_05,DET,84,67,42,66,53,0,11,MODELED
DET_WR_06,DET,74,77,52,72,64,0,13,MODELED
DET_WR_07,DET,40,68,64,42,54,0,0,MODELED
DET_WR_08,DET,45,54,25,65,51,0,0,MODELED
DET_WR_09,DET,69,43,70,87,16,0,3,MODELED
DET_WR_10,DET,58,49,46,63,25,0,2,MODELED
DET_WR_11,DET,40,36,78,67,29,0,0,MODELED
DET_TE_01,DET,83,89,82,81,59,0,18,MODELED
DET_TE_02,DET,57,70,67,44,54,0,10,MODELED
DET_TE_03,DET,71,59,27,61,51,0,12,MODELED
DET_TE_04,DET,39,54,80,60,14,0,4,MODELED
DET_TE_05,DET,44,38,60,54,15,0,0,MODELED
DET_TE_06,DET,44,43,40,66,34,0,5,MODELED
DET_OT_01,DET,90,75,42,93,52,0,0,MODELED
DET_OT_02,DET,85,93,65,70,60,0,0,MODELED
DET_OT_03,DET,81,94,83,67,77,0,8,MODELED
DET_OT_04,DET,52,75,63,74,47,0,8,MODELED
DET_OT_05,DET,49,58,53,69,20,0,7,MODELED
DET_OT_06,DET,77,32,53,43,18,0,8,MODELED
DET_OG_01,DET,62,78,37,52,81,0,0,MODELED
DET_OG_02,DET,93,65,49,48,63,0,12,MODELED
DET_OG_03,DET,60,81,83,59,86,0,15,MODELED
DET_OG_04,DET,61,58,79,82,76,0,9,MODELED
DET_OG_05,DET,44,52,80,63,28,0,4,MODELED
DET_OG_06,DET,50,41,47,80,13,0,0,MODELED
DET_C_01,DET,100,97,83,49,50,0,7,MODELED
DET_C_02,DET,77,71,56,60,63,0,26,MODELED
DET_C_03,DET,44,61,87,60,11,0,0,MODELED
DET_EDGE_01,DET,76,83,66,89,31,0,1,MODELED
DET_EDGE_02,DET,79,65,45,36,52,0,0,MODELED
DET_EDGE_03,DET,66,71,80,66,30,0,13,MODELED
DET_EDGE_04,DET,67,62,45,65,61,0,18,MODELED
DET_EDGE_05,DET,84,70,73,73,8,0,0,MODELED
DET_EDGE_06,DET,38,53,93,84,46,0,8,MODELED
DET_EDGE_07,DET,37,42,59,64,38,0,7,MODELED
DET_EDGE_08,DET,47,39,50,61,19,0,0,MODELED
DET_EDGE_09,DET,40,34,59,44,32,0,2,MODELED
DET_DT_01,DET,89,74,70,83,38,0,7,MODELED
DET_DT_02,DET,90,74,71,68,94,0,21,MODELED
DET_DT_03,DET,71,58,60,62,61,0,0,MODELED
DET_DT_04,DET,51,68,65,95,41,0,8,MODELED
DET_DT_05,DET,74,64,45,54,39,0,19,MODELED
DET_DT_06,DET,31,55,67,47,25,0,11,MODELED
DET_DT_07,DET,50,38,57,53,14,0,0,MODELED
DET_DT_08,DET,40,45,61,46,23,0,10,MODELED
DET_LB_01,DET,79,92,69,73,84,0,0,MODELED
DET_LB_02,DET,69,78,39,60,66,0,9,MODELED
DET_LB_03,DET,69,65,79,79,59,0,10,MODELED
DET_LB_04,DET,67,76,55,62,50,0,3,MODELED
DET_LB_05,DET,66,53,73,41,46,0,7,MODELED
DET_LB_06,DET,51,80,53,59,64,0,0,MODELED
DET_LB_07,DET,37,33,61,78,4,0,0,MODELED
DET_LB_08,DET,68,46,88,79,8,0,3,MODELED
DET_CB_01,DET,85,82,73,67,65,0,18,MODELED
DET_CB_02,DET,76,81,55,79,100,0,9,MODELED
DET_CB_03,DET,100,82,53,62,74,0,0,MODELED
DET_CB_04,DET,60,66,30,52,49,0,0,MODELED
DET_CB_05,DET,58,65,43,71,55,0,8,MODELED
DET_CB_06,DET,58,64,62,67,95,0,3,MODELED
DET_CB_07,DET,64,65,44,91,16,0,0,MODELED
DET_CB_08,DET,53,57,63,57,20,0,0,MODELED
DET_CB_09,DET,46,35,79,71,51,0,10,MODELED
DET_CB_10,DET,47,27,45,67,2,0,7,MODELED
DET_CB_11,DET,40,61,54,44,17,0,12,MODELED
DET_S_01,DET,90,63,64,53,31,0,12,MODELED
DET_S_02,DET,74,93,34,84,79,0,24,MODELED
DET_S_03,DET,68,61,68,76,50,0,9,MODELED
DET_S_04,DET,61,66,71,85,40,0,15,MODELED
DET_S_05,DET,63,52,53,68,23,0,16,MODELED
DET_S_06,DET,51,69,91,45,24,0,5,MODELED
DET_S_07,DET,37,41,88,56,11,0,15,MODELED
DET_K_01,DET,93,77,54,75,44,0,0,MODELED
DET_K_02,DET,48,46,71,35,38,0,17,MODELED
DET_P_01,DET,77,79,45,82,46,0,11,MODELED
DET_P_02,DET,66,30,41,71,56,0,8,MODELED
DET_LS_01,DET,91,87,67,80,65,0,5,MODELED
GB_QB_01,GB,81,55,43,36,81,0,11,MODELED
GB_QB_02,GB,64,76,68,61,45,0,6,MODELED
GB_QB_03,GB,64,51,50,65,48,0,9,MODELED
GB_QB_04,GB,56,45,67,62,29,0,8,MODELED
GB_RB_01,GB,71,88,37,55,100,0,0,MODELED
GB_RB_02,GB,43,59,85,85,40,0,29,MODELED
GB_RB_03,GB,80,74,54,80,73,0,13,MODELED
GB_RB_04,GB,56,55,51,65,48,0,4,MODELED
GB_RB_05,GB,50,60,66,66,33,0,1,MODELED
GB_FB_01,GB,74,94,41,77,40,0,22,MODELED
GB_WR_01,GB,78,90,63,57,79,0,5,MODELED
GB_WR_02,GB,64,69,51,82,75,0,0,MODELED
GB_WR_03,GB,71,69,88,68,78,0,5,MODELED
GB_WR_04,GB,66,55,45,63,40,0,13,MODELED
GB_WR_05,GB,66,50,76,45,39,0,11,MODELED
GB_WR_06,GB,60,79,57,67,59,0,0,MODELED
GB_WR_07,GB,43,63,53,87,72,0,8,MODELED
GB_WR_08,GB,35,51,79,68,3,0,10,MODELED
GB_WR_09,GB,46,71,72,76,28,0,0,MODELED
GB_WR_10,GB,51,47,52,63,30,0,6,MODELED
GB_WR_11,GB,47,26,88,88,28,0,10,MODELED
GB_TE_01,GB,74,60,46,66,78,0,9,MODELED
GB_TE_02,GB,51,88,72,63,31,0,0,MODELED
GB_TE_03,GB,85,78,61,85,61,0,21,MODELED
GB_TE_04,GB,35,65,56,64,18,0,3,MODELED
GB_TE_05,GB,37,42,72,49,17,0,9,MODELED
GB_TE_06,GB,33,35,100,62,24,0,9,MODELED
GB_OT_01,GB,72,62,14,76,76,0,13,MODELED
GB_OT_02,GB,94,67,77,77,78,0,5,MODELED
GB_OT_03,GB,85,61,54,81,50,0,2,MODELED
GB_OT_04,GB,59,60,65,82,60,0,12,MODELED
GB_OT_05,GB,44,48,100,60,20,0,7,MODELED
GB_OT_06,GB,37,37,63,67,2,0,0,MODELED
GB_OG_01,GB,78,85,44,74,51,0,7,MODELED
GB_OG_02,GB,97,85,28,100,53,0,15,MODELED
GB_OG_03,GB,69,91,72,57,71,0,6,MODELED
GB_OG_04,GB,55,57,59,93,49,0,16,MODELED
GB_OG_05,GB,49,70,62,68,1,0,13,MODELED
GB_OG_06,GB,49,28,70,53,21,0,22,MODELED
GB_C_01,GB,100,80,47,59,52,0,4,MODELED
GB_C_02,GB,56,74,30,92,42,0,1,MODELED
GB_C_03,GB,51,34,51,58,35,0,11,MODELED
GB_EDGE_01,GB,100,92,41,73,62,0,10,MODELED
GB_EDGE_02,GB,85,80,31,45,72,0,15,MODELED
GB_EDGE_03,GB,58,57,62,78,28,0,19,MODELED
GB_EDGE_04,GB,69,81,51,63,52,0,18,MODELED
GB_EDGE_05,GB,69,55,51,58,71,0,0,MODELED
GB_EDGE_06,GB,65,43,47,43,7,0,0,MODELED
GB_EDGE_07,GB,26,67,79,77,10,0,15,MODELED
GB_EDGE_08,GB,46,31,72,54,28,0,2,MODELED
GB_EDGE_09,GB,35,61,61,74,34,0,13,MODELED
GB_DT_01,GB,68,76,47,52,85,0,6,MODELED
GB_DT_02,GB,66,77,64,73,53,0,22,MODELED
GB_DT_03,GB,74,63,66,51,34,0,9,MODELED
GB_DT_04,GB,51,60,44,68,33,0,15,MODELED
GB_DT_05,GB,71,52,63,66,24,0,9,MODELED
GB_DT_06,GB,44,46,60,63,13,0,0,MODELED
GB_DT_07,GB,42,34,60,65,3,0,9,MODELED
GB_DT_08,GB,41,44,66,59,45,0,12,MODELED
GB_LB_01,GB,61,74,82,78,96,0,10,MODELED
GB_LB_02,GB,72,77,62,53,52,0,4,MODELED
GB_LB_03,GB,70,56,84,48,62,0,4,MODELED
GB_LB_04,GB,72,47,77,54,69,0,11,MODELED
GB_LB_05,GB,49,68,62,79,39,0,8,MODELED
GB_LB_06,GB,48,79,58,56,32,0,12,MODELED
GB_LB_07,GB,43,45,55,74,34,0,0,MODELED
GB_LB_08,GB,46,48,65,56,32,0,23,MODELED
GB_CB_01,GB,65,77,82,69,64,0,13,MODELED
GB_CB_02,GB,80,100,55,78,77,0,0,MODELED
GB_CB_03,GB,76,68,49,55,36,0,17,MODELED
GB_CB_04,GB,57,54,37,69,65,0,11,MODELED
GB_CB_05,GB,69,57,66,66,60,0,6,MODELED
GB_CB_06,GB,73,88,35,67,34,0,3,MODELED
GB_CB_07,GB,50,51,40,69,7,0,6,MODELED
GB_CB_08,GB,49,46,57,77,30,0,22,MODELED
GB_CB_09,GB,52,52,86,92,28,0,7,MODELED
GB_CB_10,GB,57,44,93,28,58,0,19,MODELED
GB_CB_11,GB,39,36,73,60,1,0,11,MODELED
GB_S_01,GB,76,63,70,73,38,0,0,MODELED
GB_S_02,GB,74,75,50,67,49,0,15,MODELED
GB_S_03,GB,61,75,76,54,36,0,4,MODELED
GB_S_04,GB,61,54,54,55,42,0,24,MODELED
GB_S_05,GB,60,39,56,29,29,0,4,MODELED
GB_S_06,GB,46,36,75,82,1,0,12,MODELED
GB_S_07,GB,54,44,68,89,27,0,0,MODELED
GB_K_01,GB,84,98,43,70,83,0,1,MODELED
GB_K_02,GB,45,46,72,89,25,0,19,MODELED
GB_P_01,GB,70,89,87,75,84,0,10,MODELED
GB_P_02,GB,49,42,51,75,60,0,16,MODELED
GB_LS_01,GB,100,84,53,60,72,0,15,MODELED
MIN_QB_01,MIN,79,72,55,89,74,0,15,MODELED
MIN_QB_02,MIN,55,80,66,61,70,0,8,MODELED
MIN_QB_03,MIN,63,39,67,47,19,0,21,MODELED
MIN_QB_04,MIN,33,46,55,51,44,0,11,MODELED
MIN_RB_01,MIN,75,97,52,70,100,0,8,MODELED
MIN_RB_02,MIN,72,69,55,54,33,0,9,MODELED
MIN_RB_03,MIN,61,83,37,69,65,0,13,MODELED
MIN_RB_04,MIN,47,38,87,57,41,0,10,MODELED
MIN_RB_05,MIN,41,42,54,72,27,0,6,MODELED
MIN_FB_01,MIN,80,76,42,82,36,0,4,MODELED
MIN_WR_01,MIN,84,100,75,81,53,0,9,MODELED
MIN_WR_02,MIN,90,73,37,46,35,0,5,MODELED
MIN_WR_03,MIN,88,100,66,70,30,0,2,MODELED
MIN_WR_04,MIN,68,77,69,76,28,0,6,MODELED
MIN_WR_05,MIN,70,86,88,61,59,0,2,MODELED
MIN_WR_06,MIN,85,61,57,47,43,0,11,MODELED
MIN_WR_07,MIN,54,36,72,69,44,0,5,MODELED
MIN_WR_08,MIN,44,41,45,56,63,0,0,MODELED
MIN_WR_09,MIN,51,36,53,70,11,0,18,MODELED
MIN_WR_10,MIN,50,54,43,72,32,0,14,MODELED
MIN_WR_11,MIN,38,36,70,69,18,0,5,MODELED
MIN_TE_01,MIN,73,89,79,46,64,0,17,MODELED
MIN_TE_02,MIN,75,53,63,76,47,0,14,MODELED
MIN_TE_03,MIN,83,72,58,73,90,0,1,MODELED
MIN_TE_04,MIN,41,54,74,100,36,0,6,MODELED
MIN_TE_05,MIN,42,34,56,65,1,0,0,MODELED
MIN_TE_06,MIN,49,62,70,72,1,0,10,MODELED
MIN_OT_01,MIN,60,88,43,56,45,0,20,MODELED
MIN_OT_02,MIN,78,93,45,71,65,0,0,MODELED
MIN_OT_03,MIN,55,61,81,67,39,0,0,MODELED
MIN_OT_04,MIN,64,84,96,45,43,0,12,MODELED
MIN_OT_05,MIN,54,56,87,59,36,0,9,MODELED
MIN_OT_06,MIN,40,44,61,67,33,0,13,MODELED
MIN_OG_01,MIN,68,89,50,65,60,0,12,MODELED
MIN_OG_02,MIN,80,84,60,75,34,0,0,MODELED
MIN_OG_03,MIN,63,78,51,77,35,0,12,MODELED
MIN_OG_04,MIN,51,64,66,94,72,0,14,MODELED
MIN_OG_05,MIN,48,34,60,36,35,0,21,MODELED
MIN_OG_06,MIN,32,51,59,75,23,0,16,MODELED
MIN_C_01,MIN,65,82,55,67,63,0,17,MODELED
MIN_C_02,MIN,57,60,75,76,83,0,0,MODELED
MIN_C_03,MIN,45,57,74,79,22,0,15,MODELED
MIN_EDGE_01,MIN,57,78,27,40,54,0,16,MODELED
MIN_EDGE_02,MIN,82,87,72,60,56,0,26,MODELED
MIN_EDGE_03,MIN,83,73,49,89,58,0,6,MODELED
MIN_EDGE_04,MIN,67,70,62,68,40,0,9,MODELED
MIN_EDGE_05,MIN,53,47,60,72,52,0,13,MODELED
MIN_EDGE_06,MIN,37,39,79,93,48,0,17,MODELED
MIN_EDGE_07,MIN,32,62,54,64,21,0,6,MODELED
MIN_EDGE_08,MIN,37,29,69,54,31,0,9,MODELED
MIN_EDGE_09,MIN,32,23,97,40,32,0,5,MODELED
MIN_DT_01,MIN,75,100,83,91,35,0,2,MODELED
MIN_DT_02,MIN,88,81,69,75,51,0,0,MODELED
MIN_DT_03,MIN,64,73,80,54,86,0,7,MODELED
MIN_DT_04,MIN,72,79,88,59,69,0,14,MODELED
MIN_DT_05,MIN,74,72,85,60,63,0,16,MODELED
MIN_DT_06,MIN,58,52,82,62,39,0,15,MODELED
MIN_DT_07,MIN,44,28,50,58,19,0,24,MODELED
MIN_DT_08,MIN,65,50,67,64,11,0,2,MODELED
MIN_LB_01,MIN,75,71,58,90,52,0,8,MODELED
MIN_LB_02,MIN,85,100,65,72,48,0,6,MODELED
MIN_LB_03,MIN,71,64,35,59,16,0,9,MODELED
MIN_LB_04,MIN,68,98,44,60,45,0,6,MODELED
MIN_LB_05,MIN,72,66,72,50,49,0,5,MODELED
MIN_LB_06,MIN,27,53,81,79,9,0,13,MODELED
MIN_LB_07,MIN,51,39,80,71,55,0,8,MODELED
MIN_LB_08,MIN,58,22,67,69,45,0,6,MODELED
MIN_CB_01,MIN,91,94,58,46,79,0,12,MODELED
MIN_CB_02,MIN,100,81,63,71,50,0,0,MODELED
MIN_CB_03,MIN,90,82,72,59,52,0,2,MODELED
MIN_CB_04,MIN,75,71,49,60,43,0,8,MODELED
MIN_CB_05,MIN,78,55,41,53,65,0,16,MODELED
MIN_CB_06,MIN,57,45,36,73,47,0,0,MODELED
MIN_CB_07,MIN,54,46,60,77,76,0,21,MODELED
MIN_CB_08,MIN,49,53,41,85,34,0,6,MODELED
MIN_CB_09,MIN,28,50,82,58,8,0,20,MODELED
MIN_CB_10,MIN,52,52,84,69,22,0,0,MODELED
MIN_CB_11,MIN,41,37,60,90,17,0,14,MODELED
MIN_S_01,MIN,71,84,42,62,57,0,0,MODELED
MIN_S_02,MIN,100,96,23,63,51,0,28,MODELED
MIN_S_03,MIN,66,78,90,54,26,0,30,MODELED
MIN_S_04,MIN,61,55,66,65,48,0,2,MODELED
MIN_S_05,MIN,46,51,66,67,11,0,19,MODELED
MIN_S_06,MIN,44,46,74,56,2,0,8,MODELED
MIN_S_07,MIN,49,61,77,65,24,0,16,MODELED
MIN_K_01,MIN,76,95,28,60,82,0,1,MODELED
MIN_K_02,MIN,45,54,79,49,57,0,15,MODELED
MIN_P_01,MIN,52,99,31,43,43,0,2,MODELED
MIN_P_02,MIN,60,51,39,92,37,0,1,MODELED
MIN_LS_01,MIN,71,82,57,91,34,0,8,MODELED
ATL_QB_01,ATL,75,80,67,68,53,0,11,MODELED
ATL_QB_02,ATL,79,45,61,65,19,0,0,MODELED
ATL_QB_03,ATL,57,27,59,76,25,0,3,MODELED
ATL_QB_04,ATL,57,55,62,76,16,0,1,MODELED
ATL_RB_01,ATL,83,91,53,82,63,0,5,MODELED
ATL_RB_02,ATL,70,46,74,75,34,0,8,MODELED
ATL_RB_03,ATL,61,64,80,94,47,0,0,MODELED
ATL_RB_04,ATL,38,56,43,54,51,0,5,MODELED
ATL_RB_05,ATL,33,49,77,66,12,0,12,MODELED
ATL_FB_01,ATL,79,89,88,100,59,0,11,MODELED
ATL_WR_01,ATL,58,85,81,65,53,0,0,MODELED
ATL_WR_02,ATL,81,64,73,48,44,0,0,MODELED
ATL_WR_03,ATL,81,63,38,74,64,0,13,MODELED
ATL_WR_04,ATL,82,60,92,77,1,0,14,MODELED
ATL_WR_05,ATL,58,55,33,62,82,0,0,MODELED
ATL_WR_06,ATL,61,74,64,77,51,0,0,MODELED
ATL_WR_07,ATL,35,50,58,49,14,0,1,MODELED
ATL_WR_08,ATL,60,38,73,72,42,0,13,MODELED
ATL_WR_09,ATL,47,30,84,29,37,0,7,MODELED
ATL_WR_10,ATL,35,36,100,97,7,0,6,MODELED
ATL_WR_11,ATL,40,49,65,100,16,0,10,MODELED
ATL_TE_01,ATL,86,98,64,73,54,0,15,MODELED
ATL_TE_02,ATL,64,73,54,51,42,0,5,MODELED
ATL_TE_03,ATL,57,69,50,72,23,0,7,MODELED
ATL_TE_04,ATL,56,44,64,44,62,0,0,MODELED
ATL_TE_05,ATL,32,66,73,64,33,0,13,MODELED
ATL_TE_06,ATL,50,53,66,82,25,0,6,MODELED
ATL_OT_01,ATL,66,89,39,59,78,0,0,MODELED
ATL_OT_02,ATL,79,100,41,68,100,0,11,MODELED
ATL_OT_03,ATL,56,62,47,79,28,0,12,MODELED
ATL_OT_04,ATL,66,82,73,53,63,0,0,MODELED
ATL_OT_05,ATL,54,50,59,44,41,0,9,MODELED
ATL_OT_06,ATL,55,55,63,64,4,0,8,MODELED
ATL_OG_01,ATL,80,86,60,70,26,0,0,MODELED
ATL_OG_02,ATL,87,83,37,81,66,0,0,MODELED
ATL_OG_03,ATL,53,83,87,56,63,0,3,MODELED
ATL_OG_04,ATL,74,87,50,66,49,0,0,MODELED
ATL_OG_05,ATL,37,68,63,84,34,0,0,MODELED
