competition_type,coverage_grade,games,overall_grade,pass_block_grade,pass_rush_grade,passing_grade,player_id,position,qualified,receiving_grade,run_block_grade,run_defense_grade,rushing_grade,season,snaps,special_teams_grade,tackling_grade,team_id
REGULAR_SEASON,,12,64.1,63.8,,,DEN_RB_02,RB,1,58.8,,,60.2,2026,237,,,DEN
REGULAR_SEASON,,17,47.4,53.8,,,DEN_RB_03,RB,1,53.2,,,53.3,2026,292,,,DEN
REGULAR_SEASON,,17,64.4,,,,DEN_WR_01,WR,1,60.6,58.7,,,2026,727,,,DEN
REGULAR_SEASON,,16,76.2,,,,DEN_WR_02,WR,1,76.4,69.4,,,2026,679,,,DEN
REGULAR_SEASON,,17,62.2,,,,DEN_WR_03,WR,1,64.6,60.1,,,2026,736,,,DEN
REGULAR_SEASON,,11,65.2,,,,DEN_WR_04,WR,1,61.7,67.0,,,2026,492,,,DEN
REGULAR_SEASON,,12,66.3,62.3,,,DEN_TE_01,TE,1,59.9,64.9,,,2026,490,,,DEN
REGULAR_SEASON,,16,72.3,66.0,,,DEN_TE_02,TE,1,70.5,72.3,,,2026,627,,,DEN
REGULAR_SEASON,,17,68.5,67.4,,,DEN_OT_02,OT,1,,71.0,,,2026,1097,,,DEN
REGULAR_SEASON,,17,49.8,53.1,,,DEN_OT_01,OT,1,,42.7,,,2026,1118,,,DEN
REGULAR_SEASON,,17,69.8,62.1,,,DEN_OG_02,OG,1,,69.9,,,2026,1124,,,DEN
REGULAR_SEASON,,17,52.9,56.3,,,DEN_OG_01,OG,1,,55.7,,,2026,1130,,,DEN
REGULAR_SEASON,,17,75.6,70.3,,,DEN_C_01,C,1,,76.9,,,2026,1131,,,DEN
REGULAR_SEASON,,12,82.4,,81.0,,DEN_EDGE_01,EDGE,1,,,83.6,,2026,512,,73.6,DEN
REGULAR_SEASON,,17,82.9,,71.9,,DEN_EDGE_02,EDGE,1,,,74.1,,2026,752,,77.1,DEN
REGULAR_SEASON,,17,56.9,,58.5,,DEN_EDGE_04,EDGE,1,,,57.2,,2026,759,,62.3,DEN
REGULAR_SEASON,,17,56.6,,58.9,,DEN_EDGE_03,EDGE,1,,,61.4,,2026,727,,58.5,DEN
REGULAR_SEASON,,17,75.0,,72.0,,DEN_DT_02,DT,1,,,72.2,,2026,609,,74.6,DEN
REGULAR_SEASON,,17,77.8,,75.4,,DEN_DT_01,DT,1,,,70.5,,2026,635,,73.6,DEN
REGULAR_SEASON,,11,63.5,,57.9,,DEN_DT_04,DT,1,,,64.2,,2026,398,,72.9,DEN
REGULAR_SEASON,57.4,16,59.9,,58.1,,DEN_LB_04,LB,1,,,60.4,,2026,723,,61.8,DEN
REGULAR_SEASON,84.6,16,80.5,,72.1,,DEN_LB_01,LB,1,,,85.0,,2026,726,,75.5,DEN
REGULAR_SEASON,58.7,17,60.0,,61.3,,DEN_LB_02,LB,1,,,53.5,,2026,777,,63.2,DEN
REGULAR_SEASON,74.6,17,83.4,,,,DEN_CB_01,CB,1,,,77.9,,2026,850,,78.7,DEN
REGULAR_SEASON,77.5,17,82.1,,,,DEN_CB_02,CB,1,,,76.4,,2026,860,,74.4,DEN
REGULAR_SEASON,57.5,17,64.7,,,,DEN_CB_03,CB,1,,,68.3,,2026,831,,62.8,DEN
REGULAR_SEASON,54.1,13,51.4,,,,DEN_CB_04,CB,1,,,52.7,,2026,655,,56.3,DEN
REGULAR_SEASON,63.7,16,62.6,,,,DEN_S_01,S,1,,,65.2,,2026,818,,59.4,DEN
REGULAR_SEASON,71.8,12,79.9,,,,DEN_S_02,S,1,,,76.5,,2026,601,,71.8,DEN
REGULAR_SEASON,67.1,17,67.9,,,,DEN_S_03,S,1,,,67.0,,2026,880,,60.1,DEN
REGULAR_SEASON,,17,70.5,,,,DEN_K_01,K,1,,,,,2026,102,68.9,,DEN
REGULAR_SEASON,,14,71.9,,,,DEN_P_01,P,1,,,,,2026,70,67.5,,DEN
REGULAR_SEASON,,17,83.0,,,79.5,KC_QB_01,QB,1,,,,77.0,2026,1097,,,KC
REGULAR_SEASON,,11,62.5,62.8,,,KC_RB_01,RB,1,60.3,,,54.0,2026,308,,,KC
REGULAR_SEASON,,17,80.8,75.2,,,KC_RB_02,RB,1,70.6,,,76.1,2026,398,,,KC
REGULAR_SEASON,,17,66.9,67.3,,,KC_RB_03,RB,1,67.1,,,70.7,2026,291,,,KC
REGULAR_SEASON,,17,80.5,,,,KC_WR_03,WR,1,73.5,78.2,,,2026,727,,,KC
REGULAR_SEASON,,17,75.0,,,,KC_WR_02,WR,1,72.9,70.4,,,2026,722,,,KC
REGULAR_SEASON,,17,66.4,,,,KC_WR_05,WR,1,72.1,63.4,,,2026,735,,,KC
REGULAR_SEASON,,2,58.2,,,,KC_WR_04,WR,0,57.8,68.0,,,2026,98,,,KC
REGULAR_SEASON,,17,76.1,75.9,,,KC_TE_01,TE,1,73.8,74.6,,,2026,676,,,KC
REGULAR_SEASON,,17,70.8,68.3,,,KC_TE_02,TE,1,69.7,69.3,,,2026,667,,,KC
REGULAR_SEASON,,17,64.4,63.8,,,KC_OT_01,OT,1,,66.2,,,2026,1111,,,KC
REGULAR_SEASON,,11,67.2,70.9,,,KC_OT_02,OT,1,,66.8,,,2026,729,,,KC
REGULAR_SEASON,,10,74.4,72.6,,,KC_OG_01,OG,1,,65.6,,,2026,637,,,KC
REGULAR_SEASON,,17,68.1,63.4,,,KC_OG_02,OG,1,,63.2,,,2026,1116,,,KC
REGULAR_SEASON,,12,57.6,57.7,,,KC_C_01,C,1,,55.0,,,2026,786,,,KC
REGULAR_SEASON,,17,66.9,,68.7,,KC_EDGE_01,EDGE,1,,,62.8,,2026,744,,65.8,KC
REGULAR_SEASON,,17,72.4,,65.6,,KC_EDGE_02,EDGE,1,,,75.9,,2026,701,,69.4,KC
REGULAR_SEASON,,17,60.9,,55.9,,KC_EDGE_04,EDGE,1,,,60.6,,2026,740,,63.8,KC
REGULAR_SEASON,,16,61.7,,61.8,,KC_EDGE_03,EDGE,1,,,64.8,,2026,686,,63.2,KC
REGULAR_SEASON,,12,89.3,,81.9,,KC_DT_02,DT,1,,,84.2,,2026,434,,83.9,KC
REGULAR_SEASON,,17,73.3,,70.7,,KC_DT_01,DT,1,,,72.9,,2026,635,,65.8,KC
REGULAR_SEASON,,17,80.5,,76.2,,KC_DT_03,DT,1,,,74.3,,2026,651,,74.2,KC
REGULAR_SEASON,74.8,17,70.7,,66.0,,KC_LB_02,LB,1,,,63.5,,2026,777,,66.5,KC
REGULAR_SEASON,65.0,16,70.1,,70.5,,KC_LB_03,LB,1,,,66.7,,2026,729,,70.0,KC
REGULAR_SEASON,52.2,3,55.0,,64.7,,KC_LB_05,LB,0,,,54.7,,2026,130,,53.4,KC
REGULAR_SEASON,86.9,17,89.7,,,,KC_CB_02,CB,1,,,80.1,,2026,852,,84.3,KC
REGULAR_SEASON,79.6,17,78.6,,,,KC_CB_03,CB,1,,,78.9,,2026,850,,71.6,KC
REGULAR_SEASON,69.8,15,69.3,,,,KC_CB_01,CB,1,,,69.0,,2026,728,,66.1,KC
REGULAR_SEASON,52.4,3,60.6,,,,KC_CB_05,CB,0,,,55.9,,2026,150,,67.3,KC
REGULAR_SEASON,66.4,15,66.5,,,,KC_S_01,S,1,,,67.5,,2026,770,,67.0,KC
REGULAR_SEASON,65.9,17,70.8,,,,KC_S_02,S,1,,,70.1,,2026,870,,68.3,KC
REGULAR_SEASON,62.2,14,57.3,,,,KC_S_04,S,1,,,56.8,,2026,701,,61.7,KC
REGULAR_SEASON,,17,63.6,,,,KC_K_01,K,1,,,,,2026,102,62.7,,KC
REGULAR_SEASON,,9,73.7,,,,KC_P_01,P,1,,,,,2026,45,76.1,,KC
REGULAR_SEASON,,17,71.6,,,67.7,LAR_QB_01,QB,1,,,,70.2,2026,1082,,,LAR
REGULAR_SEASON,,17,73.1,74.0,,,LAR_RB_01,RB,1,70.6,,,73.5,2026,520,,,LAR
REGULAR_SEASON,,9,60.3,61.1,,,LAR_RB_03,RB,0,59.9,,,57.5,2026,199,,,LAR
REGULAR_SEASON,,17,54.9,56.5,,,LAR_RB_02,RB,1,57.9,,,57.2,2026,322,,,LAR
REGULAR_SEASON,,17,73.6,,,,LAR_WR_02,WR,1,68.1,74.6,,,2026,734,,,LAR
REGULAR_SEASON,,17,53.1,,,,LAR_WR_01,WR,1,49.9,56.8,,,2026,740,,,LAR
REGULAR_SEASON,,16,66.9,,,,LAR_WR_06,WR,1,66.6,68.9,,,2026,703,,,LAR
REGULAR_SEASON,,1,36.3,,,,LAR_WR_04,WR,0,48.3,57.5,,,2026,42,,,LAR
REGULAR_SEASON,,17,51.5,62.7,,,LAR_TE_01,TE,1,52.0,54.3,,,2026,681,,,LAR
REGULAR_SEASON,,13,79.8,76.6,,,LAR_TE_02,TE,1,82.8,69.3,,,2026,511,,,LAR
REGULAR_SEASON,,14,60.6,62.9,,,LAR_OT_01,OT,1,,60.8,,,2026,891,,,LAR
REGULAR_SEASON,,17,53.5,54.3,,,LAR_OT_02,OT,1,,54.5,,,2026,1131,,,LAR
REGULAR_SEASON,,17,74.4,71.4,,,LAR_OG_01,OG,1,,68.1,,,2026,1136,,,LAR
REGULAR_SEASON,,17,69.9,70.1,,,LAR_OG_02,OG,1,,67.1,,,2026,1090,,,LAR
REGULAR_SEASON,,17,80.8,76.3,,,LAR_C_01,C,1,,80.6,,,2026,1131,,,LAR
REGULAR_SEASON,,10,76.7,,77.7,,LAR_EDGE_01,EDGE,1,,,84.3,,2026,444,,80.2,LAR
REGULAR_SEASON,,1,59.7,,86.7,,LAR_EDGE_02,EDGE,0,,,68.0,,2026,44,,52.4,LAR
REGULAR_SEASON,,13,61.8,,57.8,,LAR_EDGE_05,EDGE,1,,,65.2,,2026,546,,62.7,LAR
REGULAR_SEASON,,17,58.2,,55.7,,LAR_EDGE_04,EDGE,1,,,63.0,,2026,723,,60.0,LAR
REGULAR_SEASON,,17,70.4,,68.9,,LAR_DT_01,DT,1,,,67.8,,2026,635,,67.0,LAR
REGULAR_SEASON,,15,63.2,,60.2,,LAR_DT_02,DT,1,,,64.0,,2026,584,,65.1,LAR
REGULAR_SEASON,,17,52.6,,47.8,,LAR_DT_05,DT,1,,,58.6,,2026,618,,58.6,LAR
REGULAR_SEASON,74.3,17,69.6,,65.6,,LAR_LB_01,LB,1,,,64.8,,2026,812,,68.5,LAR
REGULAR_SEASON,70.8,17,73.9,,70.6,,LAR_LB_02,LB,1,,,67.2,,2026,766,,66.7,LAR
REGULAR_SEASON,72.0,17,74.9,,76.2,,LAR_LB_04,LB,1,,,65.9,,2026,784,,71.5,LAR
REGULAR_SEASON,74.4,17,81.7,,,,LAR_CB_02,CB,1,,,78.7,,2026,852,,75.4,LAR
REGULAR_SEASON,78.7,17,84.4,,,,LAR_CB_01,CB,1,,,86.2,,2026,847,,78.3,LAR
REGULAR_SEASON,57.8,12,63.1,,,,LAR_CB_03,CB,1,,,56.3,,2026,597,,61.2,LAR
REGULAR_SEASON,64.5,17,63.9,,,,LAR_CB_06,CB,1,,,63.5,,2026,854,,68.3,LAR
REGULAR_SEASON,66.6,16,71.1,,,,LAR_S_02,S,1,,,65.3,,2026,830,,62.6,LAR
REGULAR_SEASON,73.2,12,70.4,,,,LAR_S_04,S,1,,,70.0,,2026,623,,71.4,LAR
REGULAR_SEASON,62.1,17,69.4,,,,LAR_S_01,S,1,,,68.0,,2026,865,,64.8,LAR
REGULAR_SEASON,,16,72.7,,,,LAR_K_01,K,1,,,,,2026,96,69.8,,LAR
REGULAR_SEASON,,17,52.2,,,,LAR_P_01,P,1,,,,,2026,85,50.7,,LAR
REGULAR_SEASON,,17,71.4,,,67.1,MIN_QB_01,QB,1,,,,69.4,2026,1032,,,MIN
REGULAR_SEASON,,17,64.7,64.6,,,MIN_RB_01,RB,1,62.7,,,65.5,2026,522,,,MIN
REGULAR_SEASON,,14,50.8,53.4,,,MIN_RB_03,RB,1,52.0,,,55.2,2026,310,,,MIN
REGULAR_SEASON,,13,48.5,57.8,,,MIN_RB_02,RB,1,47.6,,,52.8,2026,203,,,MIN
REGULAR_SEASON,,15,78.4,,,,MIN_WR_01,WR,1,71.7,78.0,,,2026,653,,,MIN
REGULAR_SEASON,,17,70.3,,,,MIN_WR_02,WR,1,72.2,66.4,,,2026,725,,,MIN
REGULAR_SEASON,,3,58.1,,,,MIN_WR_03,WR,0,71.5,63.4,,,2026,140,,,MIN
REGULAR_SEASON,,12,64.6,,,,MIN_WR_04,WR,1,66.8,62.8,,,2026,512,,,MIN
REGULAR_SEASON,,17,58.5,57.2,,,MIN_TE_01,TE,1,61.8,53.7,,,2026,674,,,MIN
REGULAR_SEASON,,17,47.7,48.9,,,MIN_TE_02,TE,1,54.4,49.7,,,2026,641,,,MIN
REGULAR_SEASON,,17,81.2,79.5,,,MIN_OT_01,OT,1,,73.9,,,2026,1099,,,MIN
REGULAR_SEASON,,8,83.9,72.3,,,MIN_OT_02,OT,1,,91.0,,,2026,521,,,MIN
REGULAR_SEASON,,17,62.6,59.3,,,MIN_OG_02,OG,1,,64.4,,,2026,1104,,,MIN
REGULAR_SEASON,,17,68.4,64.2,,,MIN_OG_04,OG,1,,67.2,,,2026,1114,,,MIN
REGULAR_SEASON,,16,76.5,76.8,,,MIN_C_01,C,1,,69.4,,,2026,1042,,,MIN
REGULAR_SEASON,,7,74.2,,75.1,,MIN_EDGE_02,EDGE,0,,,85.7,,2026,308,,62.2,MIN
REGULAR_SEASON,,17,68.7,,59.4,,MIN_EDGE_01,EDGE,1,,,61.5,,2026,728,,70.4,MIN
REGULAR_SEASON,,17,56.5,,61.2,,MIN_EDGE_03,EDGE,1,,,60.9,,2026,715,,56.7,MIN
REGULAR_SEASON,,16,48.4,,51.4,,MIN_EDGE_04,EDGE,1,,,54.0,,2026,698,,53.1,MIN
REGULAR_SEASON,,17,65.6,,63.8,,MIN_DT_01,DT,1,,,65.6,,2026,625,,63.6,MIN
REGULAR_SEASON,,17,67.5,,66.9,,MIN_DT_02,DT,1,,,67.7,,2026,660,,61.8,MIN
REGULAR_SEASON,,17,61.7,,57.6,,MIN_DT_04,DT,1,,,58.4,,2026,653,,62.6,MIN
REGULAR_SEASON,60.2,17,58.7,,64.7,,MIN_LB_02,LB,1,,,55.8,,2026,776,,59.7,MIN
REGULAR_SEASON,66.3,17,67.3,,65.4,,MIN_LB_01,LB,1,,,61.8,,2026,771,,66.5,MIN
REGULAR_SEASON,70.0,17,72.5,,65.0,,MIN_LB_03,LB,1,,,66.9,,2026,760,,69.4,MIN
REGULAR_SEASON,71.3,17,74.2,,,,MIN_CB_01,CB,1,,,71.8,,2026,815,,71.8,MIN
REGULAR_SEASON,69.6,17,70.1,,,,MIN_CB_03,CB,1,,,69.9,,2026,829,,69.8,MIN
REGULAR_SEASON,70.5,16,73.0,,,,MIN_CB_05,CB,1,,,64.9,,2026,768,,67.8,MIN
REGULAR_SEASON,48.1,17,48.5,,,,MIN_CB_04,CB,1,,,51.8,,2026,841,,52.2,MIN
REGULAR_SEASON,63.1,17,67.0,,,,MIN_S_02,S,1,,,60.7,,2026,887,,63.5,MIN
REGULAR_SEASON,71.6,11,73.2,,,,MIN_S_01,S,1,,,72.2,,2026,574,,64.6,MIN
REGULAR_SEASON,59.1,17,60.9,,,,MIN_S_03,S,1,,,64.6,,2026,896,,59.8,MIN
REGULAR_SEASON,,15,63.0,,,,MIN_K_01,K,1,,,,,2026,90,62.0,,MIN
REGULAR_SEASON,,12,54.0,,,,MIN_P_01,P,1,,,,,2026,60,60.0,,MIN
REGULAR_SEASON,,15,63.6,,,60.3,ARI_QB_01,QB,1,,,,62.1,2026,985,,,ARI
REGULAR_SEASON,,14,69.2,69.3,,,ARI_RB_01,RB,1,64.4,,,68.5,2026,414,,,ARI
REGULAR_SEASON,,12,55.1,55.9,,,ARI_RB_02,RB,1,56.1,,,51.6,2026,263,,,ARI
REGULAR_SEASON,,17,55.1,58.3,,,ARI_RB_03,RB,1,62.1,,,54.7,2026,296,,,ARI
REGULAR_SEASON,,13,68.3,,,,ARI_WR_03,WR,1,66.3,61.9,,,2026,585,,,ARI
REGULAR_SEASON,,17,69.8,,,,ARI_WR_01,WR,1,72.1,61.2,,,2026,726,,,ARI
REGULAR_SEASON,,17,77.3,,,,ARI_WR_02,WR,1,76.0,73.0,,,2026,757,,,ARI
REGULAR_SEASON,,17,60.7,,,,ARI_WR_05,WR,1,60.4,67.4,,,2026,708,,,ARI
REGULAR_SEASON,,17,66.6,64.3,,,ARI_TE_01,TE,1,62.3,63.4,,,2026,685,,,ARI
REGULAR_SEASON,,17,58.9,57.0,,,ARI_TE_02,TE,1,63.5,57.3,,,2026,690,,,ARI
REGULAR_SEASON,,17,78.0,76.3,,,ARI_OT_01,OT,1,,74.1,,,2026,1119,,,ARI
REGULAR_SEASON,,5,50.8,57.2,,,ARI_OT_04,OT,0,,46.0,,,2026,333,,,ARI
REGULAR_SEASON,,11,71.0,63.2,,,ARI_OG_02,OG,1,,71.3,,,2026,683,,,ARI
REGULAR_SEASON,,17,45.3,55.1,,,ARI_OG_01,OG,1,,47.7,,,2026,1086,,,ARI
REGULAR_SEASON,,17,60.1,57.0,,,ARI_C_01,C,1,,59.0,,,2026,1142,,,ARI
REGULAR_SEASON,,17,67.4,,69.4,,ARI_EDGE_02,EDGE,1,,,69.3,,2026,744,,65.5,ARI
REGULAR_SEASON,,15,62.8,,66.5,,ARI_EDGE_01,EDGE,1,,,58.7,,2026,669,,64.3,ARI
REGULAR_SEASON,,17,75.9,,69.8,,ARI_EDGE_03,EDGE,1,,,70.4,,2026,744,,74.5,ARI
REGULAR_SEASON,,17,58.8,,60.9,,ARI_EDGE_04,EDGE,1,,,59.9,,2026,751,,53.9,ARI
REGULAR_SEASON,,15,60.5,,57.5,,ARI_DT_01,DT,1,,,63.6,,2026,573,,55.7,ARI
REGULAR_SEASON,,13,66.1,,64.6,,ARI_DT_04,DT,1,,,62.5,,2026,472,,59.3,ARI
REGULAR_SEASON,,16,55.9,,54.6,,ARI_DT_02,DT,1,,,60.2,,2026,610,,58.1,ARI
REGULAR_SEASON,53.4,17,51.1,,51.0,,ARI_LB_01,LB,1,,,58.3,,2026,787,,52.0,ARI
REGULAR_SEASON,53.5,17,48.7,,50.2,,ARI_LB_03,LB,1,,,47.6,,2026,762,,54.0,ARI
REGULAR_SEASON,64.3,5,47.5,,53.1,,ARI_LB_05,LB,0,,,62.1,,2026,236,,41.1,ARI
REGULAR_SEASON,50.9,12,51.8,,,,ARI_CB_01,CB,1,,,52.0,,2026,612,,47.0,ARI
REGULAR_SEASON,69.4,16,73.5,,,,ARI_CB_04,CB,1,,,64.8,,2026,806,,70.1,ARI
REGULAR_SEASON,58.9,17,63.0,,,,ARI_CB_02,CB,1,,,63.9,,2026,850,,67.6,ARI
REGULAR_SEASON,71.3,8,73.0,,,,ARI_CB_06,CB,1,,,64.1,,2026,397,,71.0,ARI
REGULAR_SEASON,56.6,17,54.6,,,,ARI_S_01,S,1,,,52.0,,2026,860,,59.5,ARI
REGULAR_SEASON,63.2,17,61.4,,,,ARI_S_02,S,1,,,63.3,,2026,855,,58.6,ARI
REGULAR_SEASON,52.9,17,51.5,,,,ARI_S_04,S,1,,,53.3,,2026,899,,51.8,ARI
REGULAR_SEASON,,11,58.9,,,,ARI_K_01,K,1,,,,,2026,66,62.5,,ARI
REGULAR_SEASON,,17,48.0,,,,ARI_P_01,P,1,,,,,2026,85,55.4,,ARI
REGULAR_SEASON,,11,53.6,,,59.1,LAC_QB_01,QB,1,,,,56.9,2026,701,,,LAC
REGULAR_SEASON,,17,62.0,63.0,,,LAC_RB_01,RB,1,58.6,,,67.4,2026,483,,,LAC
REGULAR_SEASON,,16,64.0,63.3,,,LAC_RB_02,RB,1,63.5,,,63.2,2026,341,,,LAC
REGULAR_SEASON,,14,49.5,53.3,,,LAC_RB_03,RB,1,51.4,,,45.0,2026,244,,,LAC
REGULAR_SEASON,,17,77.7,,,,LAC_WR_01,WR,1,73.9,72.2,,,2026,743,,,LAC
REGULAR_SEASON,,17,78.1,,,,LAC_WR_02,WR,1,78.4,69.5,,,2026,752,,,LAC
REGULAR_SEASON,,17,67.3,,,,LAC_WR_03,WR,1,67.8,69.3,,,2026,755,,,LAC
REGULAR_SEASON,,13,60.4,,,,LAC_WR_05,WR,1,55.4,66.1,,,2026,544,,,LAC
REGULAR_SEASON,,14,78.5,74.5,,,LAC_TE_01,TE,1,69.1,79.0,,,2026,548,,,LAC
REGULAR_SEASON,,17,55.1,62.4,,,LAC_TE_02,TE,1,60.1,53.4,,,2026,674,,,LAC
REGULAR_SEASON,,12,63.6,66.2,,,LAC_OT_02,OT,1,,65.9,,,2026,775,,,LAC
REGULAR_SEASON,,17,70.3,67.7,,,LAC_OT_04,OT,1,,74.0,,,2026,1091,,,LAC
REGULAR_SEASON,,17,69.2,69.6,,,LAC_OG_01,OG,1,,62.3,,,2026,1102,,,LAC
REGULAR_SEASON,,4,62.6,74.5,,,LAC_OG_03,OG,0,,65.8,,,2026,268,,,LAC
REGULAR_SEASON,,1,65.0,57.9,,,LAC_C_02,C,0,,77.5,,,2026,63,,,LAC
REGULAR_SEASON,,10,43.0,,48.2,,LAC_EDGE_02,EDGE,1,,,49.2,,2026,402,,48.3,LAC
REGULAR_SEASON,,17,57.6,,56.2,,LAC_EDGE_03,EDGE,1,,,59.2,,2026,732,,55.4,LAC
REGULAR_SEASON,,17,63.1,,57.9,,LAC_EDGE_04,EDGE,1,,,56.5,,2026,722,,58.8,LAC
REGULAR_SEASON,,9,57.4,,64.5,,LAC_EDGE_05,EDGE,1,,,55.1,,2026,396,,61.5,LAC
REGULAR_SEASON,,15,63.2,,61.7,,LAC_DT_02,DT,1,,,59.3,,2026,550,,61.8,LAC
REGULAR_SEASON,,14,86.3,,85.9,,LAC_DT_01,DT,1,,,76.6,,2026,523,,71.6,LAC
REGULAR_SEASON,,17,67.4,,69.6,,LAC_DT_03,DT,1,,,60.0,,2026,624,,63.7,LAC
REGULAR_SEASON,61.1,14,71.1,,70.2,,LAC_LB_02,LB,1,,,60.1,,2026,671,,71.8,LAC
REGULAR_SEASON,64.0,15,69.0,,66.9,,LAC_LB_01,LB,1,,,65.7,,2026,702,,65.8,LAC
REGULAR_SEASON,68.9,2,84.9,,77.4,,LAC_LB_04,LB,0,,,84.9,,2026,85,,89.3,LAC
REGULAR_SEASON,60.3,13,62.8,,,,LAC_CB_02,CB,1,,,59.4,,2026,648,,61.1,LAC
REGULAR_SEASON,67.1,17,68.9,,,,LAC_CB_03,CB,1,,,71.0,,2026,855,,66.1,LAC
REGULAR_SEASON,64.0,13,63.7,,,,LAC_CB_04,CB,1,,,64.4,,2026,649,,58.3,LAC
REGULAR_SEASON,54.8,17,54.6,,,,LAC_CB_01,CB,1,,,56.9,,2026,811,,53.7,LAC
REGULAR_SEASON,53.0,12,53.4,,,,LAC_S_02,S,1,,,56.8,,2026,614,,52.5,LAC
REGULAR_SEASON,62.8,17,58.0,,,,LAC_S_01,S,1,,,58.2,,2026,872,,67.0,LAC
REGULAR_SEASON,66.1,13,67.6,,,,LAC_S_04,S,1,,,65.6,,2026,666,,67.2,LAC
REGULAR_SEASON,,17,93.6,,,,LAC_K_01,K,1,,,,,2026,102,87.6,,LAC
REGULAR_SEASON,,17,66.2,,,,LAC_P_01,P,1,,,,,2026,85,65.7,,LAC
REGULAR_SEASON,,17,70.2,,,68.4,PHI_QB_01,QB,1,,,,70.4,2026,1092,,,PHI
REGULAR_SEASON,,17,70.1,67.0,,,PHI_RB_01,RB,1,67.6,,,69.1,2026,499,,,PHI
REGULAR_SEASON,,17,59.5,62.7,,,PHI_RB_03,RB,1,60.5,,,58.3,2026,368,,,PHI
REGULAR_SEASON,,17,64.5,67.8,,,PHI_RB_02,RB,1,58.8,,,66.9,2026,271,,,PHI
REGULAR_SEASON,,17,76.9,,,,PHI_WR_03,WR,1,65.3,68.6,,,2026,724,,,PHI
REGULAR_SEASON,,10,63.1,,,,PHI_WR_02,WR,1,57.2,61.5,,,2026,432,,,PHI
REGULAR_SEASON,,17,70.3,,,,PHI_WR_01,WR,1,61.6,69.6,,,2026,746,,,PHI
REGULAR_SEASON,,15,66.6,,,,PHI_WR_04,WR,1,70.1,69.5,,,2026,639,,,PHI
REGULAR_SEASON,,17,52.9,54.2,,,PHI_TE_01,TE,1,56.3,57.1,,,2026,675,,,PHI
REGULAR_SEASON,,14,56.4,54.7,,,PHI_TE_02,TE,1,68.1,57.0,,,2026,560,,,PHI
REGULAR_SEASON,,17,89.0,87.3,,,PHI_OT_02,OT,1,,83.9,,,2026,1134,,,PHI
REGULAR_SEASON,,15,66.2,66.0,,,PHI_OT_01,OT,1,,70.2,,,2026,989,,,PHI
REGULAR_SEASON,,17,79.4,72.5,,,PHI_OG_01,OG,1,,76.7,,,2026,1103,,,PHI
REGULAR_SEASON,,13,79.9,70.9,,,PHI_OG_02,OG,1,,77.5,,,2026,837,,,PHI
REGULAR_SEASON,,17,46.1,47.2,,,PHI_C_01,C,1,,46.7,,,2026,1125,,,PHI
REGULAR_SEASON,,17,86.1,,81.2,,PHI_EDGE_01,EDGE,1,,,80.9,,2026,723,,77.2,PHI
REGULAR_SEASON,,16,70.8,,67.7,,PHI_EDGE_02,EDGE,1,,,69.9,,2026,716,,74.8,PHI
REGULAR_SEASON,,17,78.2,,76.4,,PHI_EDGE_05,EDGE,1,,,69.3,,2026,738,,72.3,PHI
REGULAR_SEASON,,17,68.0,,64.1,,PHI_EDGE_03,EDGE,1,,,64.9,,2026,749,,60.9,PHI
REGULAR_SEASON,,17,76.7,,66.0,,PHI_DT_01,DT,1,,,74.7,,2026,650,,67.1,PHI
REGULAR_SEASON,,11,54.3,,55.7,,PHI_DT_02,DT,1,,,50.5,,2026,389,,56.5,PHI
REGULAR_SEASON,,9,48.4,,55.6,,PHI_DT_03,DT,1,,,46.1,,2026,324,,54.3,PHI
REGULAR_SEASON,75.9,1,79.6,,71.0,,PHI_LB_01,LB,0,,,63.3,,2026,49,,87.4,PHI
REGULAR_SEASON,67.6,17,74.7,,71.4,,PHI_LB_02,LB,1,,,75.8,,2026,799,,72.3,PHI
REGULAR_SEASON,53.4,17,58.1,,62.9,,PHI_LB_04,LB,1,,,54.9,,2026,775,,52.0,PHI
REGULAR_SEASON,66.3,17,73.1,,,,PHI_CB_01,CB,1,,,69.1,,2026,843,,73.9,PHI
REGULAR_SEASON,65.6,17,63.9,,,,PHI_CB_02,CB,1,,,62.4,,2026,824,,64.1,PHI
REGULAR_SEASON,59.4,17,67.8,,,,PHI_CB_03,CB,1,,,64.4,,2026,829,,66.2,PHI
REGULAR_SEASON,51.8,17,46.1,,,,PHI_CB_05,CB,1,,,48.8,,2026,849,,51.5,PHI
REGULAR_SEASON,74.9,17,72.6,,,,PHI_S_02,S,1,,,71.4,,2026,861,,76.1,PHI
REGULAR_SEASON,57.4,17,56.4,,,,PHI_S_04,S,1,,,55.9,,2026,868,,58.3,PHI
REGULAR_SEASON,54.3,2,55.7,,,,PHI_S_03,S,0,,,48.8,,2026,109,,64.5,PHI
REGULAR_SEASON,,16,67.8,,,,PHI_K_01,K,1,,,,,2026,96,69.6,,PHI
REGULAR_SEASON,,17,53.8,,,,PHI_P_01,P,1,,,,,2026,85,57.5,,PHI
REGULAR_SEASON,,17,82.2,,,81.6,WAS_QB_01,QB,1,,,,80.4,2026,1074,,,WAS
REGULAR_SEASON,,13,72.4,74.6,,,WAS_RB_01,RB,1,68.1,,,67.4,2026,368,,,WAS
REGULAR_SEASON,,17,64.6,65.5,,,WAS_RB_02,RB,1,67.8,,,66.7,2026,409,,,WAS
