assists,batted_passes,big_time_throws,blitz_snaps,broken_tackles,clean_att,competition_type,completions,contested_catches,contested_targets,coverage_snaps,deep_att,deep_comp,deep_targets,drops,drops_by_receivers,explosive_runs,fg_att,fg_att_30_39,fg_att_40_49,fg_att_50p,fg_att_u30,fg_made,fg_made_30_39,fg_made_40_49,fg_made_50p,fg_made_u30,first_downs,forced_fumbles,forced_incompletions,fumbles,fumbles_lost,games,gross_yards,gw_att,hits_allowed,hurries,hurries_allowed,inside_10,inside_20,int,kickoffs,longest,longest_fg,missed_tackles,missed_tackles_forced,net_yards,pass_att,pass_block_efficiency,pass_block_snaps,pass_breakups,pass_rush_snaps,pass_rush_win_rate,pass_td,pass_yd,passer_rating_allowed,penalties,play_action_att,player_id,position,pressure_att,pressure_comp,pressure_yd,pressures,pressures_allowed,punts,qb_hits,rec,rec_allowed,rec_td,rec_yd,return_yards_allowed,routes,run_block_losses,run_block_snaps,run_block_wins,run_stops,rush_att,rush_td,rush_yd,sack_yards,sacks,sacks_allowed,sacks_taken,scrambles,season,snaps,solo,starts,tackles,targets,td_allowed,team_id,tfl,throwaways,touchbacks,turnover_worthy_plays,week,xp_att,xp_made,yac,yards_after_contact,yards_allowed,yards_before_contact,yards_per_cov_snap
,,,,16.0,,REGULAR_SEASON,,8.0,24.0,,,,18.0,10.0,,12.0,,,,,,,,,,,44.0,,,0.0,,17.0,,,,,,,,,,,,,3.0,,,,96.0,,,,,,,,,CHI_RB_03,RB,,,,,7.0,,,94.0,,,1162.0,,104.0,,25.0,,,127.0,,524.0,,,,,,2026,326.0,,,,148.0,,CHI,,,,,,,,458.0,215.0,,309.0,
,,,,23.0,,REGULAR_SEASON,,5.0,16.0,,,,9.0,1.0,,4.0,,,,,,,,,,,8.0,,,0.0,,17.0,,,,,,,,,,,,,7.0,,,,112.0,,,,,,,,,CHI_RB_02,RB,,,,,6.0,,,37.0,,,516.0,,83.0,,17.0,,,54.0,,232.0,,,,,,2026,261.0,,,,62.0,,CHI,,,,,,,,219.0,110.0,,122.0,
,,,,,,REGULAR_SEASON,,12.0,25.0,,,,24.0,4.0,,,,,,,,,,,,,39.0,,,,,17.0,,,,,,,,,,,,,20.0,,,,,,,,,,,,,CHI_WR_01,WR,,,,,,,,97.0,,4.0,1193.0,,646.0,,220.0,,,,,,,,,,,2026,760.0,,,,174.0,,CHI,,,,,,,,443.0,,,,
,,,,,,REGULAR_SEASON,,8.0,18.0,,,,13.0,6.0,,,,,,,,,,,,,23.0,,,,,14.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,CHI_WR_02,WR,,,,,,,,62.0,,5.0,771.0,,523.0,,178.0,,,,,,,,,,,2026,620.0,,,,111.0,,CHI,,,,,,,,305.0,,,,
,,,,,,REGULAR_SEASON,,6.0,14.0,,,,14.0,7.0,,,,,,,,,,,,,18.0,,,,,17.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,,CHI_WR_03,WR,,,,,,,,53.0,,4.0,685.0,,605.0,,207.0,,,,,,,,,,,2026,715.0,,,,100.0,,CHI,,,,,,,,280.0,,,,
,,,,,,REGULAR_SEASON,,4.0,8.0,,,,3.0,1.0,,,,,,,,,,,,,2.0,,,,,14.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,,CHI_WR_05,WR,,,,,,,,18.0,,,270.0,,511.0,,176.0,,,,,,,,,,,2026,604.0,,,,36.0,,CHI,,,,,,,,97.0,,,,
,,,,,,REGULAR_SEASON,,9.0,16.0,,,,8.0,6.0,,,,,,,,,,,,,18.0,,,,,13.0,,,,,,,,,,,,,7.0,,,,,,,,,,,,,CHI_TE_01,TE,,,,,,,,46.0,,,571.0,,439.0,,150.0,,,,,,,,,,,2026,517.0,,,,80.0,,CHI,,,,,,,,222.0,,,,
,,,,,,REGULAR_SEASON,,3.0,7.0,,,,7.0,3.0,,,,,,,,,,,,,5.0,,,,,17.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,,CHI_TE_02,TE,,,,,,,,23.0,,,336.0,,559.0,,190.0,,,,,,,,,,,2026,662.0,,,,45.0,,CHI,,,,,,,,125.0,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,6.0,,22.0,,,,,,,,,,,1562.6,633.0,,,,,,,6.0,,CHI_OT_02,OT,,,,,35.0,,,,,,,,,32.0,515.0,231.0,,,,,,,7.0,,,2026,1148.0,,17.0,,,,CHI,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,4.0,,19.0,,,,,,,,,,,1462.8,589.0,,,,,,,8.0,,CHI_OT_01,OT,,,,,31.0,,,,,,,,,56.0,483.0,206.0,,,,,,,8.0,,,2026,1072.0,,16.0,,,,CHI,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,4.0,,23.0,,,,,,,,,,,1577.6,622.0,,,,,,,14.0,,CHI_OG_03,OG,,,,,32.0,,,,,,,,,41.0,505.0,214.0,,,,,,,5.0,,,2026,1127.0,,17.0,,,,CHI,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,5.0,,17.0,,,,,,,,,,,1581.2,599.0,,,,,,,10.0,,CHI_OG_01,OG,,,,,27.0,,,,,,,,,29.0,488.0,190.0,,,,,,,6.0,,,2026,1087.0,,17.0,,,,CHI,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,4.0,,13.0,,,,,,,,,,,1426.3,549.0,,,,,,,12.0,,CHI_C_01,C,,,,,19.0,,,,,,,,,43.0,445.0,184.0,,,,,,,3.0,,,2026,994.0,,15.0,,,,CHI,,,,,,,,,,,,
25.0,3.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,2.0,,,,17.0,,,,31.0,,,,,,,,2.0,,,,,,,429.0,2.43,,,,4.0,,CHI_EDGE_01,EDGE,,,,45.0,,,8.0,,,,,,,,,,31.0,,,,,7.0,,,,2026,758.0,19.0,,44.0,,,CHI,15.0,,,,,,,,,,,
28.0,2.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,5.0,,,,17.0,,,,33.0,,,,,,,,2.0,,,,,,,449.0,2.64,,,,9.0,,CHI_EDGE_02,EDGE,,,,50.0,,,13.0,,,,,,,,,,30.0,,,,,4.0,,,,2026,792.0,25.0,,53.0,,,CHI,7.0,,,,,,,,,,,
27.0,5.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,1.0,,,,17.0,,,,30.0,,,,,,,,3.0,,,,,,,428.0,2.3,,,,4.0,,CHI_EDGE_05,EDGE,,,,40.0,,,9.0,,,,,,,,,,28.0,,,,,1.0,,,,2026,750.0,23.0,,50.0,,,CHI,8.0,,,,,,,,,,,
27.0,4.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,0.0,,,,17.0,,,,23.0,,,,,,,,6.0,,,,,,,412.0,2.15,,,,2.0,,CHI_EDGE_03,EDGE,,,,33.0,,,8.0,,,,,,,,,,22.0,,,,,2.0,,,,2026,725.0,24.0,,51.0,,,CHI,6.0,,,,,,,,,,,
29.0,4.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,1.0,,,,17.0,,,,30.0,,,,,,,,4.0,,,,,,,372.0,2.46,,,,5.0,,CHI_DT_02,DT,,,,43.0,,,11.0,,,,,,,,,,38.0,,,,,2.0,,,,2026,651.0,24.0,,53.0,,,CHI,9.0,,,,,,,,,,,
26.0,1.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,4.0,,,,17.0,,,,23.0,,,,,,,,2.0,,,,,,,362.0,2.5,,,,5.0,,CHI_DT_01,DT,,,,32.0,,,6.0,,,,,,,,,,36.0,,,,,4.0,,,,2026,638.0,22.0,,48.0,,,CHI,6.0,,,,,,,,,,,
22.0,4.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,1.0,,,,17.0,,,,15.0,,,,,,,,2.0,,,,,,,384.0,2.74,,,,2.0,,CHI_DT_03,DT,,,,33.0,,,14.0,,,,,,,,,,27.0,,,,,4.0,,,,2026,674.0,15.0,,37.0,,,CHI,7.0,,,,,,,,,,,
,,,75.0,,,REGULAR_SEASON,,,,462.0,,,,,,,,,,,,,,,,,,,11.0,,,13.0,,,,,,,,1.0,,,,5.0,,,,,,5.0,,,,,994.0,3.0,,CHI_LB_02,LB,,,,14.0,,,,,28.0,,,,,,,,5.0,,,,,1.0,,,,2026,600.0,34.0,,57.0,38.0,1.0,CHI,5.0,,,,,,,,,274.0,,7.87
,,,73.0,,,REGULAR_SEASON,,,,412.0,,,,,,,,,,,,,,,,,,,8.0,,,12.0,,,,,,,,0.0,,,,10.0,,,,,,3.0,,,,,1228.4,2.0,,CHI_LB_04,LB,,,,10.0,,,,,37.0,,,,,,,,9.0,,,,,1.0,,,,2026,537.0,46.0,,71.0,52.0,4.0,CHI,12.0,,,,,,,,,442.0,,13.13
,,,100.0,,,REGULAR_SEASON,,,,616.0,,,,,,,,,,,,,,,,,,,7.0,,,17.0,,,,,,,,2.0,,,,12.0,,,,,,5.0,,,,,1303.3,4.0,,CHI_LB_01,LB,,,,8.0,,,,,45.0,,,,,,,,11.0,,,,,3.0,,,,2026,798.0,65.0,,103.0,76.0,2.0,CHI,14.0,,,,,,,,,475.0,,13.31
,,,,,,REGULAR_SEASON,,,,614.0,,,,,,,,,,,,,,,,,,,20.0,,,16.0,,,,,,,,3.0,,,,5.0,,,,,,15.0,,,,,1132.2,3.0,,CHI_CB_01,CB,,,,,,,,,26.0,,,,,,,,11.0,,,,,,,,,2026,796.0,30.0,,53.0,48.0,1.0,CHI,,,,,,,,,,331.0,,8.43
,,,,,,REGULAR_SEASON,,,,606.0,,,,,,,,,,,,,,,,,,,13.0,,,16.0,,,,,,,,1.0,,,,5.0,,,,,,6.0,,,,,1360.8,5.0,,CHI_CB_03,CB,,,,,,,,,39.0,,,,,,,,13.0,,,,,,,,,2026,784.0,36.0,,61.0,68.0,2.0,CHI,,,,,,,,,,509.0,,13.41
,,,,,,REGULAR_SEASON,,,,657.0,,,,,,,,,,,,,,,,,,,6.0,,,17.0,,,,,,,,2.0,,,,9.0,,,,,,3.0,,,,,1457.5,4.0,,CHI_CB_02,CB,,,,,,,,,53.0,,,,,,,,9.0,,,,,,,,,2026,853.0,43.0,,71.0,71.0,2.0,CHI,,,,,,,,,,546.0,,13.84
,,,,,,REGULAR_SEASON,,,,613.0,,,,,,,,,,,,,,,,,,,14.0,,,16.0,,,,,,,,0.0,,,,5.0,,,,,,8.0,,,,,1237.3,2.0,,CHI_CB_04,CB,,,,,,,,,26.0,,,,,,,,12.0,,,,,,,,,2026,795.0,30.0,,51.0,47.0,1.0,CHI,,,,,,,,,,372.0,,9.59
,,,,,,REGULAR_SEASON,,,,686.0,,,,,,,,,,,,,,,,,,,15.0,,,17.0,,,,,,,,0.0,,,,12.0,,,,,,6.0,,,,,1450.3,5.0,,CHI_S_01,S,,,,,,,,,35.0,,,,,,,,13.0,,,,,,,,,2026,887.0,42.0,,71.0,69.0,7.0,CHI,,,,,,,,,,423.0,,10.58
,,,,,,REGULAR_SEASON,,,,393.0,,,,,,,,,,,,,,,,,,,2.0,,,10.0,,,,,,,,1.0,,,,6.0,,,,,,0.0,,,,,991.5,2.0,,CHI_S_02,S,,,,,,,,,40.0,,,,,,,,5.0,,,,,,,,,2026,510.0,16.0,,28.0,53.0,2.0,CHI,,,,,,,,,,436.0,,11.15
,,,,,,REGULAR_SEASON,,,,672.0,,,,,,,,,,,,,,,,,,,9.0,,,17.0,,,,,,,,0.0,,,,5.0,,,,,,7.0,,,,,1274.5,3.0,,CHI_S_04,S,,,,,,,,,29.0,,,,,,,,12.0,,,,,,,,,2026,869.0,37.0,,62.0,59.0,3.0,CHI,,,,,,,,,,382.0,,9.51
,,,,,,REGULAR_SEASON,,,,,,,,,,,21.0,8.0,1.0,5.0,3.0,17.0,8.0,1.0,4.0,2.0,,,,,,16.0,,1.0,,,,,,,60.0,,567.0,,,,,,,,,,,,,,,CHI_K_01,K,,,,,,,,,,,,,,,,,,,,,,,,,,2026,96.0,,,,,,CHI,,,36.0,,,31.0,31.0,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,2624.0,,,,,10.0,24.0,,,832.0,,,,2384.0,,,,,,,,,,,,CHI_P_01,P,,,,,,57.0,,,,,,240.0,,,,,,,,,,,,,,2026,80.0,,,,,,CHI,,,6.0,,,,,,,,,
,,74.0,,,398.0,REGULAR_SEASON,405.0,,,,58.0,24.0,,,22.0,,,,,,,,,,,,191.0,,,4.0,2.0,17.0,,,,,,,,3.0,,,,,,,577.0,,,,,,36.0,4516.0,,,131.0,DET_QB_01,QB,179.0,86.0,757.0,,,,,,,,,,,,,,,38.0,,160.0,136.0,,,21.0,28.0,2026,1081.0,,17.0,,,,DET,,23.0,,7.0,,,,,,,,
,,,,30.0,,REGULAR_SEASON,,16.0,53.0,,,,50.0,17.0,,15.0,,,,,,,,,,,104.0,,,2.0,,16.0,,,,,,,,,,,,,9.0,,,,102.0,,,,,,,,,DET_RB_01,RB,,,,,7.0,,,215.0,,,2497.0,,152.0,,38.0,,,244.0,19.0,1159.0,,,,,,2026,459.0,,,,310.0,,DET,,,,,,,,986.0,598.0,,561.0,
,,,,23.0,,REGULAR_SEASON,,17.0,38.0,,,,32.0,8.0,,11.0,,,,,,,,,,,56.0,,,0.0,,17.0,,,,,,,,,,,,,12.0,,,,91.0,,,,,,,,,DET_RB_02,RB,,,,,7.0,,,124.0,,,1418.0,,122.0,,31.0,,,136.0,2.0,644.0,,,,,,2026,373.0,,,,177.0,,DET,,,,,,,,592.0,315.0,,329.0,
,,,,16.0,,REGULAR_SEASON,,5.0,11.0,,,,8.0,2.0,,0.0,,,,,,,,,,,12.0,,,1.0,,15.0,,,,,,,,,,,,,11.0,,,,96.0,,,,,,,,,DET_RB_03,RB,,,,,6.0,,,45.0,,,573.0,,75.0,,15.0,,,50.0,,255.0,,,,,,2026,240.0,,,,67.0,,DET,,,,,,,,221.0,136.0,,119.0,
,,,,,,REGULAR_SEASON,,18.0,45.0,,,,23.0,9.0,,,,,,,,,,,,,52.0,,,,,17.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,DET_WR_03,WR,,,,,,,,114.0,,9.0,1331.0,,612.0,,209.0,,,,,,,,,,,2026,721.0,,,,186.0,,DET,,,,,,,,590.0,,,,
,,,,,,REGULAR_SEASON,,17.0,32.0,,,,19.0,5.0,,,,,,,,,,,,,38.0,,,,,17.0,,,,,,,,,,,,,12.0,,,,,,,,,,,,,DET_WR_02,WR,,,,,,,,85.0,,2.0,1051.0,,612.0,,207.0,,,,,,,,,,,2026,725.0,,,,145.0,,DET,,,,,,,,448.0,,,,
,,,,,,REGULAR_SEASON,,5.0,19.0,,,,19.0,6.0,,,,,,,,,,,,,22.0,,,,,17.0,,,,,,,,,,,,,8.0,,,,,,,,,,,,,DET_WR_01,WR,,,,,,,,56.0,,3.0,707.0,,616.0,,212.0,,,,,,,,,,,2026,727.0,,,,96.0,,DET,,,,,,,,301.0,,,,
,,,,,,REGULAR_SEASON,,4.0,8.0,,,,1.0,2.0,,,,,,,,,,,,,0.0,,,,,17.0,,,,,,,,,,,,,11.0,,,,,,,,,,,,,DET_WR_05,WR,,,,,,,,18.0,,,307.0,,614.0,,208.0,,,,,,,,,,,2026,724.0,,,,36.0,,DET,,,,,,,,129.0,,,,
,,,,,,REGULAR_SEASON,,6.0,21.0,,,,22.0,7.0,,,,,,,,,,,,,27.0,,,,,17.0,,,,,,,,,,,,,12.0,,,,,,,,,,,,,DET_TE_01,TE,,,,,,,,64.0,,,820.0,,566.0,,194.0,,,,,,,,,,,2026,670.0,,,,112.0,,DET,,,,,,,,315.0,,,,
,,,,,,REGULAR_SEASON,,2.0,4.0,,,,6.0,2.0,,,,,,,,,,,,,0.0,,,,,17.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,,DET_TE_03,TE,,,,,,,,16.0,,,246.0,,555.0,,189.0,,,,,,,,,,,2026,656.0,,,,33.0,,DET,,,,,,,,88.0,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,3.0,,16.0,,,,,,,,,,,1319.8,511.0,,,,,,,8.0,,DET_OT_01,OT,,,,,22.0,,,,,,,,,31.0,416.0,180.0,,,,,,,3.0,,,2026,927.0,,14.0,,,,DET,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,8.0,,28.0,,,,,,,,,,,1585.2,591.0,,,,,,,7.0,,DET_OT_02,OT,,,,,37.0,,,,,,,,,37.0,480.0,200.0,,,,,,,1.0,,,2026,1071.0,,17.0,,,,DET,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,7.0,,13.0,,,,,,,,,,,1636.5,620.0,,,,,,,6.0,,DET_OG_02,OG,,,,,21.0,,,,,,,,,29.0,503.0,235.0,,,,,,,1.0,,,2026,1123.0,,17.0,,,,DET,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,4.0,,15.0,,,,,,,,,,,1405.9,530.0,,,,,,,10.0,,DET_OG_01,OG,,,,,23.0,,,,,,,,,30.0,430.0,212.0,,,,,,,4.0,,,2026,960.0,,15.0,,,,DET,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,9.0,,34.0,,,,,,,,,,,1559.8,606.0,,,,,,,7.0,,DET_C_01,C,,,,,45.0,,,,,,,,,53.0,490.0,194.0,,,,,,,2.0,,,2026,1096.0,,17.0,,,,DET,,,,,,,,,,,,
19.0,2.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,1.0,,,,14.0,,,,19.0,,,,,,,,5.0,,,,,,,347.0,2.06,,,,1.0,,DET_EDGE_02,EDGE,,,,38.0,,,11.0,,,,,,,,,,20.0,,,,,11.0,,,,2026,612.0,18.0,,37.0,,,DET,1.0,,,,,,,,,,,
23.0,3.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,0.0,,,,17.0,,,,20.0,,,,,,,,1.0,,,,,,,421.0,2.6,,,,2.0,,DET_EDGE_01,EDGE,,,,51.0,,,17.0,,,,,,,,,,36.0,,,,,16.0,,,,2026,740.0,17.0,,40.0,,,DET,10.0,,,,,,,,,,,
22.0,2.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,4.0,,,,15.0,,,,13.0,,,,,,,,3.0,,,,,,,373.0,1.78,,,,1.0,,DET_EDGE_04,EDGE,,,,27.0,,,11.0,,,,,,,,,,15.0,,,,,6.0,,,,2026,656.0,17.0,,39.0,,,DET,3.0,,,,,,,,,,,
19.0,0.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,1.0,,,,16.0,,,,25.0,,,,,,,,3.0,,,,,,,390.0,2.71,,,,8.0,,DET_EDGE_03,EDGE,,,,41.0,,,13.0,,,,,,,,,,30.0,,,,,4.0,,,,2026,684.0,11.0,,30.0,,,DET,8.0,,,,,,,,,,,
24.0,1.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,0.0,,,,17.0,,,,19.0,,,,,,,,5.0,,,,,,,357.0,2.72,,,,1.0,,DET_DT_02,DT,,,,41.0,,,16.0,,,,,,,,,,49.0,,,,,9.0,,,,2026,632.0,20.0,,44.0,,,DET,10.0,,,,,,,,,,,
30.0,4.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,0.0,,,,17.0,,,,37.0,,,,,,,,5.0,,,,,,,379.0,3.04,,,,3.0,,DET_DT_01,DT,,,,47.0,,,9.0,,,,,,,,,,44.0,,,,,1.0,,,,2026,666.0,25.0,,55.0,,,DET,14.0,,,,,,,,,,,
25.0,3.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,1.0,,,,17.0,,,,21.0,,,,,,,,2.0,,,,,,,358.0,2.49,,,,2.0,,DET_DT_05,DT,,,,37.0,,,12.0,,,,,,,,,,23.0,,,,,5.0,,,,2026,634.0,17.0,,42.0,,,DET,10.0,,,,,,,,,,,
,,,104.0,,,REGULAR_SEASON,,,,576.0,,,,,,,,,,,,,,,,,,,15.0,,,16.0,,,,,,,,1.0,,,,4.0,,,,,,10.0,,,,,1424.4,4.0,,DET_LB_01,LB,,,,19.0,,,,,34.0,,,,,,,,14.0,,,,,4.0,,,,2026,748.0,56.0,,89.0,55.0,1.0,DET,17.0,,,,,,,,,472.0,,13.21
,,,98.0,,,REGULAR_SEASON,,,,578.0,,,,,,,,,,,,,,,,,,,16.0,,,17.0,,,,,,,,2.0,,,,12.0,,,,,,7.0,,,,,1648.7,2.0,,DET_LB_02,LB,,,,13.0,,,,,53.0,,,,,,,,7.0,,,,,1.0,,,,2026,752.0,59.0,,92.0,75.0,5.0,DET,7.0,,,,,,,,,668.0,,20.1
,,,24.0,,,REGULAR_SEASON,,,,109.0,,,,,,,,,,,,,,,,,,,2.0,,,3.0,,,,,,,,0.0,,,,1.0,,,,,,2.0,,,,,278.1,0.0,,DET_LB_05,LB,,,,3.0,,,,,8.0,,,,,,,,1.0,,,,,0.0,,,,2026,141.0,12.0,,19.0,11.0,1.0,DET,2.0,,,,,,,,,63.0,,1.73
,,,,,,REGULAR_SEASON,,,,467.0,,,,,,,,,,,,,,,,,,,6.0,,,12.0,,,,,,,,3.0,,,,5.0,,,,,,4.0,,,,,965.9,3.0,,DET_CB_02,CB,,,,,,,,,32.0,,,,,,,,3.0,,,,,,,,,2026,605.0,26.0,,47.0,53.0,5.0,DET,,,,,,,,,,338.0,,8.76
,,,,,,REGULAR_SEASON,,,,664.0,,,,,,,,,,,,,,,,,,,15.0,,,17.0,,,,,,,,5.0,,,,7.0,,,,,,4.0,,,,,1185.3,4.0,,DET_CB_03,CB,,,,,,,,,41.0,,,,,,,,12.0,,,,,,,,,2026,859.0,36.0,,60.0,66.0,2.0,DET,,,,,,,,,,502.0,,13.03
,,,,,,REGULAR_SEASON,,,,512.0,,,,,,,,,,,,,,,,,,,6.0,,,13.0,,,,,,,,3.0,,,,6.0,,,,,,2.0,,,,,1056.9,2.0,,DET_CB_01,CB,,,,,,,,,32.0,,,,,,,,11.0,,,,,,,,,2026,664.0,23.0,,38.0,51.0,2.0,DET,,,,,,,,,,367.0,,9.28
,,,,,,REGULAR_SEASON,,,,596.0,,,,,,,,,,,,,,,,,,,10.0,,,15.0,,,,,,,,1.0,,,,7.0,,,,,,2.0,,,,,1312.0,5.0,,DET_CB_05,CB,,,,,,,,,46.0,,,,,,,,18.0,,,,,,,,,2026,773.0,31.0,,51.0,74.0,5.0,DET,,,,,,,,,,430.0,,10.89
,,,,,,REGULAR_SEASON,,,,637.0,,,,,,,,,,,,,,,,,,,12.0,,,16.0,,,,,,,,1.0,,,,5.0,,,,,,7.0,,,,,1374.1,2.0,,DET_S_02,S,,,,,,,,,35.0,,,,,,,,11.0,,,,,,,,,2026,827.0,38.0,,61.0,57.0,1.0,DET,,,,,,,,,,450.0,,11.41
,,,,,,REGULAR_SEASON,,,,678.0,,,,,,,,,,,,,,,,,,,8.0,,,17.0,,,,,,,,2.0,,,,7.0,,,,,,6.0,,,,,1315.5,3.0,,DET_S_04,S,,,,,,,,,38.0,,,,,,,,10.0,,,,,,,,,2026,878.0,45.0,,72.0,65.0,3.0,DET,,,,,,,,,,459.0,,11.46
,,,,,,REGULAR_SEASON,,,,701.0,,,,,,,,,,,,,,,,,,,10.0,,,17.0,,,,,,,,0.0,,,,6.0,,,,,,8.0,,,,,1521.8,10.0,,DET_S_01,S,,,,,,,,,36.0,,,,,,,,11.0,,,,,,,,,2026,907.0,34.0,,60.0,62.0,7.0,DET,,,,,,,,,,451.0,,11.36
,,,,,,REGULAR_SEASON,,,,,,,,,,,29.0,5.0,5.0,7.0,10.0,24.0,2.0,4.0,4.0,10.0,,,,,,17.0,,0.0,,,,,,,66.0,,684.0,,,,,,,,,,,,,,,DET_K_01,K,,,,,,,,,,,,,,,,,,,,,,,,,,2026,102.0,,,,,,DET,,,47.0,,,43.0,40.0,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,3640.0,,,,,15.0,40.0,,,918.0,,,,3368.0,,,,,,,,,,,,DET_P_01,P,,,,,,76.0,,,,,,272.0,,,,,,,,,,,,,,2026,85.0,,,,,,DET,,,5.0,,,,,,,,,
,,52.0,,,280.0,REGULAR_SEASON,288.0,,,,48.0,23.0,,,15.0,,,,,,,,,,,,141.0,,,3.0,1.0,12.0,,,,,,,,6.0,,,,,,,409.0,,,,,,27.0,3429.0,,,109.0,GB_QB_01,QB,129.0,65.0,676.0,,,,,,,,,,,,,,,51.0,,189.0,101.0,,,16.0,32.0,2026,760.0,,12.0,,,,GB,,17.0,,3.0,,,,,,,,
,,,,44.0,,REGULAR_SEASON,,36.0,54.0,,,,51.0,10.0,,26.0,,,,,,,,,,,112.0,,,2.0,,17.0,,,,,,,,,,,,,22.0,,,,84.0,,,,,,,,,GB_RB_01,RB,,,,,6.0,,,226.0,,,2797.0,,175.0,,46.0,,,286.0,19.0,1242.0,,,,,,2026,522.0,,,,346.0,,GB,,,,,,,,1127.0,499.0,,743.0,
,,,,17.0,,REGULAR_SEASON,,16.0,31.0,,,,23.0,9.0,,6.0,,,,,,,,,,,50.0,,,1.0,,17.0,,,,,,,,,,,,,5.0,,,,88.0,,,,,,,,,GB_RB_02,RB,,,,,11.0,,,110.0,,,1395.0,,106.0,,27.0,,,141.0,,617.0,,,,,,2026,325.0,,,,169.0,,GB,,,,,,,,548.0,249.0,,368.0,
,,,,13.0,,REGULAR_SEASON,,2.0,2.0,,,,4.0,3.0,,3.0,,,,,,,,,,,9.0,,,0.0,,11.0,,,,,,,,,,,,,2.0,,,,59.0,,,,,,,,,GB_RB_03,RB,,,,,3.0,,,28.0,,,405.0,,54.0,,12.0,,,34.0,,158.0,,,,,,2026,174.0,,,,42.0,,GB,,,,,,,,162.0,74.0,,84.0,
,,,,,,REGULAR_SEASON,,15.0,30.0,,,,21.0,16.0,,,,,,,,,,,,,49.0,,,,,17.0,,,,,,,,,,,,,15.0,,,,,,,,,,,,,GB_WR_01,WR,,,,,,,,106.0,,8.0,1366.0,,605.0,,205.0,,,,,,,,,,,2026,712.0,,,,188.0,,GB,,,,,,,,595.0,,,,
,,,,,,REGULAR_SEASON,,17.0,33.0,,,,26.0,4.0,,,,,,,,,,,,,35.0,,,,,17.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,GB_WR_02,WR,,,,,,,,79.0,,6.0,1072.0,,637.0,,218.0,,,,,,,,,,,2026,752.0,,,,147.0,,GB,,,,,,,,445.0,,,,
,,,,,,REGULAR_SEASON,,7.0,10.0,,,,14.0,4.0,,,,,,,,,,,,,17.0,,,,,14.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,,GB_WR_03,WR,,,,,,,,44.0,,3.0,580.0,,523.0,,178.0,,,,,,,,,,,2026,616.0,,,,81.0,,GB,,,,,,,,253.0,,,,
